x_observed_cm-1,structural_frequency_cm-1,real_measured,imag_measured,real_fit,imag_fit,real_residual,imag_residual
2939.35,3673.1043956043954,-0.204226,-0.0636048,-1.0575224459155217,0.724009370736603,0.8532964459155217,-0.787614170736603
2940.17,3674.456043956044,-0.129979,-0.134154,-1.0085376246905213,0.6353393609432518,0.8785586246905213,-0.7694933609432518
2940.99,3675.807692307692,-0.0521028,-0.176227,-0.9583625648893379,0.5625112443752541,0.9062597648893379,-0.7387382443752541
2941.82,3677.1758241758243,0.0211473,-0.208705,-0.9080725963470339,0.5021358420328061,0.9292198963470338,-0.7108408420328062
2942.64,3678.527472527472,0.0922731,-0.24162,-0.8598523915173562,0.4533994856976989,0.9521254915173561,-0.6950194856976989
2943.47,3679.895604395604,0.165594,-0.278876,-0.8130585039704777,0.4132597495292014,0.9786525039704778,-0.6921357495292014
2944.29,3681.247252747253,0.245141,-0.320088,-0.7690692208810066,0.3812369612256726,1.0142102208810067,-0.7013249612256726
2945.12,3682.6153846153843,0.333127,-0.360216,-0.7269038874005236,0.35539451412158296,1.0600308874005235,-0.7156105141215829
2945.94,3683.967032967033,0.425468,-0.388748,-0.6875824780034542,0.3354688996420916,1.1130504780034542,-0.7242168996420916
2946.77,3685.3351648351645,0.504118,-0.394581,-0.650110433033344,0.32027827408853893,1.154228433033344,-0.7148592740885389
2947.59,3686.686813186813,0.536588,-0.382529,-0.615349088478138,0.3096654095790571,1.151937088478138,-0.6921944095790571
2948.42,3688.054945054945,0.499276,-0.383563,-0.5824247620489076,0.30297035651324056,1.0817007620489076,-0.6865333565132405
2949.24,3689.406593406593,0.398371,-0.431162,-0.5521389217002293,0.3000609049708177,0.9505099217002293,-0.7312229049708177
2950.07,3690.7747252747254,0.252441,-0.537789,-0.5238099064803472,0.30064579303037664,0.7762509064803472,-0.8384347930303766
2950.89,3692.126373626373,0.0710663,-0.707708,-0.49823727097556186,0.3045476315962482,0.5693035709755618,-1.0122556315962483
2951.72,3693.494505494505,-0.140824,-0.96929,-0.47498980131784585,0.31172502461356,0.33416580131784585,-1.28101502461356
2952.54,3694.846153846154,-0.33358,-1.42458,-0.4548994271743381,0.3218716623963169,0.12131942717433813,-1.7464516623963169
2953.37,3696.2142857142853,-0.130319,-2.24127,-0.4378422507190344,0.3350664860489369,0.3075232507190344,-2.576336486048937
2954.19,3697.565934065934,1.20336,-2.36617,-0.4246770700186871,0.3507528433688617,1.628037070018687,-2.7169228433688617
2955.02,3698.934065934066,1.51468,-1.18687,-0.41561331860228434,0.3689483830579465,1.9302933186022844,-1.5558183830579466
2955.85,3700.3021978021975,1.10312,-0.625666,-0.4114139930487666,0.38893219788592276,1.5145339930487667,-1.0145981978859229
2956.67,3701.653846153846,0.769882,-0.410246,-0.4125914046502567,0.4096760719986563,1.1824734046502567,-0.8199220719986563
2957.5,3703.0219780219777,0.54437,-0.297493,-0.4196217767110437,0.43066475837202567,0.9639917767110437,-0.7281577583720257
2958.33,3704.3901098901097,0.389648,-0.217582,-0.4327465666502567,0.45036501105069454,0.8223945666502567,-0.6679470110506945
2959.15,3705.7417582417584,0.280953,-0.149028,-0.4515598488007502,0.46712129689156756,0.7325128488007502,-0.6161492968915676
2959.98,3707.10989010989,0.203381,-0.0839181,-0.4759102722471992,0.4798328122014977,0.6792912722471992,-0.5637509122014976
2960.8,3708.4615384615386,0.147205,-0.0180948,-0.5041048317331557,0.4868545861228234,0.6513098317331557,-0.5049493861228234
2961.63,3709.8296703296705,0.105041,0.0521521,-0.5352516943369232,0.48737026254528804,0.6402926943369232,-0.43521816254528806
2962.46,3711.197802197802,0.0693133,0.131783,-0.5671485061022491,0.4808231824022177,0.6364618061022491,-0.3490401824022177
2963.28,3712.5494505494507,0.0280312,0.22831,-0.5975266176068725,0.4676280272255262,0.6255578176068726,-0.2393180272255262
2964.11,3713.9175824175827,-0.0467043,0.350784,-0.6254652759897568,0.4482645498212715,0.5787609759897567,-0.09748054982127152
2964.94,3715.285714285714,-0.230818,0.482358,-0.6493381978421533,0.42409027602916405,0.41852019784215333,0.05826772397083596
2965.77,3716.653846153846,-0.606731,0.402007,-0.668425335334961,0.39654619113623724,0.06169433533496094,0.005460808863762767
2966.59,3718.0054945054944,-0.65477,-0.0872447,-0.682368960534881,0.3674230223400409,0.02759896053488109,-0.4546677223400409
2967.42,3719.3736263736264,-0.321059,-0.263966,-0.6916903590043398,0.33725860817465647,0.37063135900433986,-0.6012246081746564
2968.25,3720.741758241758,-0.0865924,-0.212352,-0.6966420891926107,0.30740786629328476,0.6100496891926107,-0.5197598662932847
2969.08,3722.10989010989,0.0562424,-0.117147,-0.6978223437966746,0.27860586043846947,0.7540647437966747,-0.39575286043846947
2969.9,3723.4615384615386,0.148348,-0.01435,-0.6959143541604389,0.2516549040005484,0.8442623541604389,-0.2660049040005484
2970.73,3724.82967032967,0.20338,0.0850975,-0.6914871215866357,0.22617356549179218,0.8948671215866357,-0.1410760654917922
2971.56,3726.197802197802,0.230378,0.168315,-0.6851076514098033,0.20262315509564718,0.9154856514098033,-0.03430815509564719
2972.39,3727.5659340659336,0.244206,0.226019,-0.6772592234634579,0.18101518061180352,0.9214652234634579,0.045003819388196475
2973.21,3728.9175824175823,0.260299,0.258473,-0.6684563839884852,0.1615147438748696,0.9287553839884852,0.0969582561251304
2974.04,3730.285714285714,0.28808,0.271417,-0.6588076912508352,0.14354130628715592,0.9468876912508352,0.1278756937128441
2974.87,3731.6538461538457,0.331359,0.269969,-0.6486746573084374,0.12721427838782162,0.9800336573084374,0.1427547216121784
2975.7,3733.0219780219777,0.391703,0.256084,-0.6382603560295332,0.1123945917161438,1.0299633560295334,0.14368940828385618
2976.53,3734.39010989011,0.470839,0.228139,-0.6277211054628666,0.09894295920277284,1.0985601054628666,0.12919604079722719
2977.36,3735.7582417582416,0.571796,0.180315,-0.6171755008690328,0.08672557302400918,1.188971500869033,0.09358942697599082
2978.19,3737.1263736263736,0.69917,0.0999967,-0.60671215120475,0.07561731266479704,1.30588215120475,0.02437938733520295
2979.02,3738.494505494505,0.857135,-0.0386792,-0.5963960985219867,0.06550329022341501,1.4535310985219867,-0.10418249022341501
2979.84,3739.846153846154,1.0384,-0.288788,-0.5863946886351359,0.05638554022236371,1.6247946886351359,-0.3451735402223637
2980.67,3741.214285714286,1.17548,-0.748956,-0.5764962323269964,0.047948900662019386,1.7519762323269965,-0.7969049006620194
2981.5,3742.5824175824173,0.996655,-1.486,-0.5668456741961144,0.04022592140759558,1.5635006741961144,-1.5262259214075955
2982.33,3743.9505494505493,0.105952,-2.04981,-0.5574564207068998,0.03314200117264077,0.6634084207068999,-2.082952001172641
2983.16,3745.318681318681,-0.905948,-1.72108,-0.5483355798458834,0.026630905165689306,-0.35761242015411654,-1.7477109051656892
2983.99,3746.6868131868127,-1.30946,-1.0505,-0.5394855349786534,0.020633913245319227,-0.7699744650213467,-1.0711339132453193
2984.82,3748.054945054945,-1.37881,-0.550907,-0.5309051627462751,0.015099001313906887,-0.847904837253725,-0.5660060013139069
2985.65,3749.423076923077,-1.40389,-0.231627,-0.522590772442937,0.009980079167979786,-0.8812992275570631,-0.2416070791679798
2986.48,3750.7912087912086,-1.51608,-0.05227,-0.5145368283201707,0.005236295573333757,-1.0015431716798293,-0.057506295573333754
2987.31,3752.1593406593406,-1.75572,-0.105894,-0.5067365031746638,0.0008314136117165555,-1.2489834968253362,-0.10672541361171656
2988.14,3753.527472527472,-1.83196,-0.524442,-0.4991821010637237,-0.003266745254547815,-1.3327778989362764,-0.5211752547454521
2988.97,3754.895604395604,-1.50045,-0.830125,-0.4918653786531314,-0.007086792525788907,-1.0085846213468685,-0.8230382074742111
2989.8,3756.2637362637365,-1.20788,-0.840123,-0.48477778814358563,-0.010654204819884966,-0.7231022118564144,-0.829468795180115
2990.63,3757.631868131868,-1.07061,-0.7896,-0.47791065959348555,-0.01399170271469137,-0.5926993404065145,-0.7756082972853086
2991.46,3759.0,-1.03007,-0.768687,-0.47125533646141926,-0.017119582140482356,-0.5588146635385808,-0.7515674178595176
2992.29,3760.3681318681315,-1.0502,-0.800395,-0.4648032750882364,-0.02005600389427689,-0.5853967249117636,-0.7803389961057231
2993.12,3761.7362637362635,-1.11629,-0.90627,-0.45854611643051585,-0.022817246413210576,-0.6577438835694842,-0.8834527535867894
2993.95,3763.104395604395,-1.21598,-1.13064,-0.45247573649050643,-0.02541792644826299,-0.7635042635094936,-1.105222073551737
2994.78,3764.472527472528,-1.30334,-1.56154,-0.44658428044024473,-0.027871191773545162,-0.8567557195597553,-1.5336688082264547
2995.61,3765.8406593406594,-1.19736,-2.32279,-0.4408641843155494,-0.030188889579086095,-0.7564958156844506,-2.2926011104209136
2996.44,3767.2087912087914,-0.4461,-3.31857,-0.43530818728483833,-0.0323817137427307,-0.010791812715161664,-3.286188286257269
2997.27,3768.576923076923,1.09421,-3.80305,-0.42990933682217125,-0.03445933376629652,1.5241193368221713,-3.7685906662337034
2998.1,3769.945054945055,2.59689,-3.62969,-0.42466098858865414,-0.03643050779497353,3.0215509885886545,-3.5932594922050267
2998.94,3771.32967032967,4.08881,-4.10366,-0.4194961601048461,-0.03832517384043725,4.508306160104846,-4.065334826159562
2999.77,3772.697802197802,4.83202,-10.6467,-0.4145317216093497,-0.04010551042690712,5.246551721609349,-10.606594489573093
3000.6,3774.0659340659336,-6.39835,-3.43898,-0.4096995804434862,-0.041801216346466,-5.988650419556514,-3.397178783653534
3001.43,3775.4340659340655,-2.85083,-0.816006,-0.4049942639570608,-0.04341827722279164,-2.4458357360429392,-0.7725877227772083
3002.26,3776.802197802198,-1.70184,-0.492062,-0.40041056670228736,-0.04496215853654072,-1.3014294332977125,-0.44709984146345927
3003.09,3778.17032967033,-1.21218,-0.393732,-0.3959435389210417,-0.046437858379332994,-0.8162364610789583,-0.347294141620667
3003.92,3779.5384615384614,-0.967862,-0.349955,-0.39158847482934517,-0.04784995418166037,-0.5762735251706548,-0.30210504581833963
3004.76,3780.923076923077,-0.842373,-0.329656,-0.38729036304625997,-0.04921859555218559,-0.45508263695374007,-0.2804374044478144
3005.59,3782.291208791209,-0.790615,-0.32549,-0.38314724525747945,-0.050515088517473064,-0.4074677547425205,-0.27497491148252695
3006.42,3783.6593406593406,-0.802832,-0.338136,-0.3791032739939307,-0.051759618764230006,-0.4237287260060693,-0.28637638123577
3007.25,3785.0274725274726,-0.905403,-0.375221,-0.3751546067397721,-0.052955448999632185,-0.5302483932602279,-0.32226555100036786
3008.09,3786.412087912088,-1.24329,-0.452814,-0.3712516631251094,-0.05411917807323162,-0.8720383368748906,-0.39869482192676836
3008.92,3787.78021978022,-3.15408,-0.0131103,-0.367483859585926,-0.05522590286815614,-2.786596140414074,0.04211560286815614
3009.75,3789.1483516483513,0.877004,1.42649,-0.36380088104096586,-0.056292312471552655,1.2408048810409658,1.4827823124715527
3010.58,3790.5164835164833,0.287566,0.377278,-0.36019957972876443,-0.05732078186503704,0.6477655797287645,0.43459878186503703
3011.42,3791.901098901099,0.0704829,0.171717,-0.35663498478043554,-0.05832526315468571,0.42711788478043555,0.23004226315468573
3012.25,3793.2692307692305,-0.0390831,0.0885544,-0.3531890841058364,-0.059283901665874106,0.3141059841058364,0.1478383016658741
3013.08,3794.6373626373625,-0.110435,0.042766,-0.3498162544203641,-0.06021076129592465,0.23938125442036412,0.10297676129592465
3013.91,3796.005494505494,-0.166957,0.0116312,-0.3465139028765552,-0.061107603912594455,0.1795569028765552,0.07273880391259445
3014.75,3797.3901098901097,-0.21968,-0.0138245,-0.3432409933435374,-0.06198636626872785,0.12356099334353743,0.04816186626872784
3015.58,3798.7582417582416,-0.276066,-0.038138,-0.340073069577117,-0.06282766825973632,0.06400706957711705,0.02468966825973632
3016.41,3800.126373626373,-0.343758,-0.063744,-0.33696851256570026,-0.06364356309832833,-0.006789487434299746,-0.0001004369016716633
3017.25,3801.510989010989,-0.434013,-0.0901382,-0.33388887056129335,-0.06444477868107792,-0.10012412943870663,-0.025693421318922077
3018.08,3802.879120879121,-0.566663,-0.106971,-0.33090539445653633,-0.06521349296826512,-0.2357576055434637,-0.04175750703173488
3018.91,3804.2472527472523,-0.769916,-0.064176,-0.327979095440452,-0.06596054797546293,-0.44193690455954804,0.00178454797546293
3019.75,3805.631868131868,-0.979847,0.194867,-0.32507383688258035,-0.06669566263759673,-0.6547731631174196,0.26156266263759675
3020.58,3806.9999999999995,-0.795846,0.579883,-0.3222569793764517,-0.06740236300905517,-0.47358902062354835,0.6472853630090551
3021.42,3808.3846153846152,-0.445404,0.552161,-0.3194588850223128,-0.06809865808716083,-0.12594511497768723,0.6202596580871609
3022.25,3809.752747252747,-0.29955,0.374584,-0.3167445154360683,-0.0687688745065638,0.017194515436068314,0.4433528745065638
3023.09,3811.137362637363,-0.253209,0.224654,-0.31404684922560233,-0.06943002575256595,0.060837849225602314,0.2940840257525659
3023.92,3812.5054945054944,-0.235968,0.109269,-0.3114285939629931,-0.07006716905763896,0.0754605939629931,0.17933616905763897
3024.75,3813.8736263736264,-0.226283,0.0176837,-0.3088559006638465,-0.07068901905085904,0.08257290066384648,0.08837271905085904
3025.59,3815.258241758242,-0.219004,-0.0577548,-0.3062971835500514,-0.0713035065243017,0.08729318355005142,0.0135487065243017
3026.42,3816.6263736263736,-0.214357,-0.122111,-0.3038120220415098,-0.07189666756505234,0.08945502204150982,-0.05021433243494766
3027.26,3818.0109890109893,-0.214407,-0.17921,-0.3013392238107312,-0.07248343392911187,0.08693222381073121,-0.10672656607088814
3028.09,3819.379120879121,-0.222153,-0.232287,-0.29893642837036066,-0.07305042805656753,0.07678342837036067,-0.15923657194343246
3028.93,3820.763736263736,-0.242038,-0.284419,-0.29654453029109545,-0.07361188141134009,0.05450653029109545,-0.2108071185886599
3029.76,3822.1318681318685,-0.282183,-0.338962,-0.29421933851987614,-0.07415495508517901,0.012036338519876122,-0.264807044914821
3030.6,3823.5164835164833,-0.362454,-0.399239,-0.2919037100420502,-0.07469324340372265,-0.07055028995794982,-0.3245457565962774
3031.43,3824.884615384615,-0.548124,-0.451693,-0.28965172446004617,-0.07521440315923618,-0.2584722755399538,-0.37647859684076385
3032.27,3826.2692307692305,-0.987445,-0.20042,-0.2874080865520947,-0.0757314475742808,-0.7000369134479053,-0.12468855242571919
3033.1,3827.6373626373625,-0.510089,0.446946,-0.285225240413603,-0.07623249039012307,-0.22486375958639704,0.5231784903901231
3033.94,3829.021978021978,-0.198164,0.198296,-0.2830496329025688,-0.07673001359654082,0.08488563290256879,0.27502601359654083
3034.77,3830.3901098901097,-0.171342,0.0652287,-0.28093215971977137,-0.07721255285303884,0.10959015971977137,0.14244125285303882
3035.61,3831.7747252747254,-0.176437,0.00963427,-0.27882091215117105,-0.07769210342890956,0.10238391215117104,0.08732637342890956
3036.45,3833.15934065934,-0.179066,-0.015315,-0.2767407339224085,-0.07816315018118034,0.0976747339224085,0.06284815018118034
3037.28,3834.5274725274726,-0.173869,-0.0305286,-0.27471502407603615,-0.0786205644783252,0.10084602407603616,0.0480919644783252
3038.12,3835.912087912088,-0.161683,-0.0481945,-0.2726941776422401,-0.0790756836801971,0.11101117764224008,0.0308811836801971
3038.95,3837.2802197802193,-0.146527,-0.077657,-0.27072555752346,-0.07951796677799691,0.12419855752346001,0.0018609667779969086
3039.79,3838.664835164835,-0.136456,-0.127509,-0.26876098933299064,-0.07995835660092691,0.13230498933299065,-0.0475506433990731
3040.63,3840.0494505494507,-0.147399,-0.205367,-0.26682364139958414,-0.08039175451847887,0.11942464139958414,-0.12497524548152113
3041.46,3841.4175824175823,-0.210613,-0.310539,-0.2649354139699807,-0.08081338113340213,0.05432241396998072,-0.22972561886659787
3042.3,3842.802197802198,-0.373587,-0.405897,-0.2630501437010283,-0.08123364276727328,-0.1105368562989717,-0.3246633572327267
3043.14,3844.1868131868127,-0.638682,-0.377464,-0.26119008908777175,-0.08164765755234675,-0.3774919109122282,-0.29581634244765326
3043.97,3845.5549450549447,-0.843048,-0.145862,-0.25937633273840843,-0.0820508295186952,-0.5836716672615916,-0.06381117048130479
3044.81,3846.9395604395604,-0.844032,0.133137,-0.257564570595011,-0.08245308774718274,-0.586467429404989,0.21559008774718275
3045.65,3848.3241758241757,-0.727171,0.309832,-0.2557762152194498,-0.08284974582068567,-0.4713947847805502,0.39268174582068566
3046.48,3849.6923076923076,-0.596271,0.387242,-0.25403158661679626,-0.08323637418147625,-0.34223941338320374,0.4704783741814762
3047.32,3851.0769230769233,-0.485882,0.405137,-0.25228810349056957,-0.08362247579236008,-0.2335938965094304,0.4887594757923601
3048.16,3852.461538461538,-0.398631,0.389434,-0.2505663904885299,-0.08400354091664326,-0.1480646095114701,0.47343754091664325
3048.99,3853.8296703296696,-0.329297,0.353398,-0.24888605521181167,-0.08437529128370912,-0.08041094478818833,0.4377732912837091
3049.83,3855.2142857142853,-0.271845,0.304258,-0.24720611595451025,-0.08474684804234345,-0.02463888404548975,0.3890048480423434
3050.67,3856.598901098901,-0.221203,0.247088,-0.24554646224623977,-0.08511386155877325,0.02434346224623976,0.33220186155877324
3051.51,3857.9835164835167,-0.173999,0.186393,-0.2439066281221722,-0.08547648303910668,0.06990762812217222,0.2718694830391067
3052.34,3859.3516483516482,-0.128817,0.126096,-0.2423053411570372,-0.08583061539835107,0.11348834115703721,0.2119266153983511
3053.18,3860.7362637362635,-0.0858571,0.0689561,-0.2407035827901546,-0.08618492940826813,0.15484648279015462,0.15514102940826813
3054.02,3862.120879120879,-0.0460854,0.0161416,-0.2391203356931884,-0.08653526653799504,0.19303493569318841,0.10267686653799504
3054.86,3863.5054945054944,-0.0103621,-0.032698,-0.23755518836453113,-0.086881754462734,0.22719308836453111,0.054183754462734
3055.7,3864.8901098901097,0.0210788,-0.0791274,-0.23600774167953772,-0.08722451567193767,0.2570865416795377,0.008097115671937674
3056.53,3866.258241758242,0.0488296,-0.125882,-0.23449572394214258,-0.08755965098166249,0.2833253239421426,-0.038322349018337504
3057.37,3867.642857142857,0.0745724,-0.177695,-0.23298232889289833,-0.08789534771621459,0.3075547288928983,-0.0897996522837854
3058.21,3869.0274725274726,0.102417,-0.244827,-0.23148551108964555,-0.08822765529095769,0.3339025110896455,-0.1565993447090423
3059.05,3870.4120879120883,0.147466,-0.359188,-0.23000491632821868,-0.08855667789990158,0.3774709163282187,-0.27063132210009844
3059.89,3871.796703296703,0.365397,-0.70518,-0.2285402006516388,-0.0888825156823368,0.5939372006516388,-0.6162974843176632
3060.73,3873.1813186813188,0.480513,0.74282,-0.2270910299779621,-0.08920526491310414,0.7076040299779621,0.8320252649131041
3061.56,3874.5494505494503,0.136064,0.120183,-0.2256740622992362,-0.08952122886614965,0.3617380622992362,0.20970422886614964
3062.4,3875.934065934066,0.138254,-0.0255591,-0.22425484150016695,-0.08983810934487682,0.36250884150016693,0.06427900934487682
3063.24,3877.318681318681,0.15838,-0.0983069,-0.22285022282304945,-0.09015216765860909,0.3812302228230494,-0.008154732341390913
3064.08,3878.7032967032965,0.187337,-0.147014,-0.22145990817627081,-0.0904634863653927,0.4087969081762708,-0.05655051363460731
3064.92,3880.087912087912,0.226261,-0.182932,-0.22008360771301375,-0.09077214496453281,0.44634460771301376,-0.0921598550354672
3065.76,3881.472527472528,0.277158,-0.207282,-0.21872103954468025,-0.09107822003332659,0.49587903954468027,-0.1162037799666734
3066.6,3882.8571428571427,0.340103,-0.216155,-0.21737192946625794,-0.09138178535665592,0.557474929466258,-0.1247732146433441
3067.44,3884.2417582417584,0.410077,-0.203565,-0.21603601069304196,-0.09168291204986874,0.6261130106930419,-0.11188208795013126
3068.28,3885.6263736263736,0.475074,-0.167073,-0.21471302360818126,-0.09198166867534117,0.6897870236081812,-0.07509133132465882
3069.12,3887.010989010989,0.520552,-0.114575,-0.2134027155205149,-0.09227812135309638,0.7339547155205149,-0.02229687864690362
3069.96,3888.395604395604,0.538975,-0.0634889,-0.21210484043222694,-0.09257233386582248,0.751079840432227,0.029083433865822475
3070.8,3889.78021978022,0.53293,-0.030759,-0.21081915881585056,-0.09286436775861379,0.7437491588158506,0.062105367758613785
3071.64,3891.164835164835,0.507621,-0.0248587,-0.20954543740018688,-0.09315428243373924,0.7171664374001869,0.06829558243373925
3072.48,3892.5494505494503,0.462249,-0.0446725,-0.20828344896472095,-0.09344213524072034,0.670532448964721,0.048769635240720345
3073.32,3893.934065934066,0.388138,-0.078766,-0.20703297214214936,-0.09372798156198277,0.5951709721421493,0.014961981561982765
3074.16,3895.318681318681,0.276438,-0.102036,-0.2057937912286441,-0.09401187489433138,0.4822317912286441,-0.00802412510566862
3075.0,3896.7032967032965,0.133527,-0.0795121,-0.20456569600149566,-0.09429386692648128,0.33809269600149566,0.014781766926481282
3075.84,3898.087912087912,-0.0127485,0.0155245,-0.20334848154381482,-0.09457400761286067,0.19059998154381483,0.11009850761286066
3076.68,3899.472527472527,-0.130898,0.190068,-0.20214194807596164,-0.09485234524389337,0.07124394807596166,0.28492034524389337
3077.52,3900.8571428571427,-0.20446,0.451992,-0.2009459007934059,-0.09512892651295092,-0.0035140992065940957,0.547120926512951
3078.36,3902.2417582417584,-0.223014,0.8595,-0.1997601497107427,-0.09540379658015435,-0.023253850289257277,0.9549037965801543
3079.2,3903.626373626373,-0.115716,1.66958,-0.19858450951157633,-0.09567699913319588,0.08286850951157633,1.765256999133196
3080.04,3905.010989010989,1.38644,4.59524,-0.19741879940402346,-0.09594857644533981,1.5838587994040234,4.69118857644534
3080.89,3906.4120879120874,2.61121,-5.21518,-0.19624913964486168,-0.09622177425143766,2.8074591396448616,-5.118958225748562
3081.73,3907.796703296703,0.12251,-2.04272,-0.19510287779816687,-0.09649020436191114,0.3176128777981669,-1.946229795638089
3082.57,3909.1813186813188,-0.113708,-1.20713,-0.19396602747273817,-0.09675712855467189,0.08025802747273816,-1.1103728714453283
3083.41,3910.5659340659336,-0.174808,-0.817405,-0.19283842468072676,-0.09702258395979811,0.01803042468072677,-0.7203824160402019
3084.25,3911.9505494505493,-0.191424,-0.580244,-0.1917199093110465,-0.0972866065460892,0.0002959093110464772,-0.48295739345391075
3085.09,3913.335164835165,-0.189766,-0.412618,-0.1906103250139082,-0.09754923116496089,0.0008443250139082148,-0.3150687688350391
3085.94,3914.7362637362635,-0.1782,-0.282144,-0.18949646652534063,-0.0978135937519912,0.011296466525340637,-0.1843304062480088
3086.78,3916.120879120879,-0.160459,-0.173748,-0.18840439166072498,-0.09807350707120874,0.02794539166072499,-0.07567449292879128
3087.62,3917.505494505494,-0.138852,-0.079627,-0.18732079857892558,-0.09833212105543124,0.04846879857892558,0.018705121055431234
3088.46,3918.8901098901097,-0.115284,0.00438154,-0.1862455449399698,-0.09858946647690366,0.07096154493996981,0.10297100647690366
3089.3,3920.2747252747254,-0.0914865,0.0804047,-0.18517849164541078,-0.09884557318314097,0.09369199164541078,0.17925027318314096
3090.15,3921.6758241758243,-0.0688978,0.149388,-0.18410694376856707,-0.09910349744565819,0.11520914376856707,0.24849149744565818
3090.99,3923.060439560439,-0.0483346,0.211731,-0.18305598000584572,-0.09935719883007268,0.13472138000584571,0.31108819883007266
3091.83,3924.445054945055,-0.0296131,0.268004,-0.18201281629769525,-0.0996097461420832,0.15239971629769525,0.3676137461420832
3092.67,3925.8296703296705,-0.0112335,0.319792,-0.1809773256466847,-0.0998611658429801,0.1697438256466847,0.4196531658429801
3093.51,3927.214285714286,0.0100091,0.37077,-0.17994938386159942,-0.10011148362402952,0.18995848386159941,0.4708814836240295
3094.36,3928.6153846153848,0.0402844,0.428615,-0.17891676475303922,-0.10036368519778605,0.21920116475303922,0.528978685197786
3095.2,3929.9999999999995,0.0937116,0.510277,-0.17790364526464947,-0.10061186087772941,0.2716152452646495,0.6108888608777294
3096.04,3931.3846153846152,0.21642,0.662881,-0.17689771676856628,-0.1008590076330938,0.3933177167685663,0.7637400076330938
3096.89,3932.7857142857138,0.710367,1.09204,-0.1758870166626053,-0.10110807260430466,0.8862540166626053,1.1931480726043047
3097.73,3934.1703296703295,1.17237,-3.67558,-0.17489521378049594,-0.10135321787478291,1.347265213780496,-3.5742267821252174
3098.57,3935.554945054945,-0.458617,-0.624049,-0.17391026678265473,-0.10159740115167451,-0.2847067332173453,-0.5224515988483255
3099.42,3936.956043956044,-0.360257,-0.235648,-0.17292046414566167,-0.10184353357815644,-0.18733653585433832,-0.13380446642184357
3100.26,3938.3406593406594,-0.319246,-0.0917951,-0.1719489900240798,-0.10208584440804705,-0.14729700997592018,0.010290744408047045
3101.1,3939.7252747252746,-0.304197,-0.00888394,-0.170984057638255,-0.10232725471332399,-0.133212942361745,0.09344331471332398
3101.95,3941.126373626373,-0.301389,0.0572918,-0.17001419483554303,-0.10257064199813232,-0.131374805164457,0.15986244199813232
3102.79,3942.510989010989,-0.300994,0.126093,-0.16906212307577362,-0.10281029845582543,-0.13193187692422637,0.22890329845582544
3103.63,3943.8956043956046,-0.288701,0.208201,-0.16811629822738092,-0.10304911092888333,-0.12058470177261907,0.31125011092888333
3104.48,3945.296703296703,-0.241554,0.300676,-0.167165476536802,-0.1032899254458622,-0.07438852346319799,0.4039659254458622
3105.32,3946.6813186813188,-0.142082,0.372187,-0.1662319374183433,-0.10352709324223702,0.024149937418343287,0.475714093242237
3106.17,3948.0824175824177,-0.0160956,0.379568,-0.1652933613373394,-0.10376627843330499,0.14919776133733942,0.483334278433305
3107.01,3949.467032967033,0.0811726,0.326988,-0.16437174331683915,-0.10400186967337784,0.24554434331683916,0.4309898696733778
3107.86,3950.868131868132,0.13059,0.256591,-0.1634450513604977,-0.1042394926379383,0.2940350513604977,0.3608304926379383
3108.7,3952.2527472527468,0.147181,0.195305,-0.16253500441651542,-0.1044735718794412,0.3097160044165154,0.29977857187944124
3109.55,3953.653846153846,0.14809,0.148651,-0.16161984950682573,-0.10470969622745993,0.30970984950682573,0.25336069622745994
3110.39,3955.038461538461,0.143146,0.113988,-0.16072103749366465,-0.10494232468971817,0.3038670374936646,0.21893032468971818
3111.23,3956.4230769230767,0.136915,0.0874359,-0.1598276887537173,-0.10517425385386135,0.29674268875371734,0.19261015385386135
3112.08,3957.8241758241757,0.131249,0.0655546,-0.15892918619601512,-0.10540824653186168,0.2901781861960151,0.17096284653186167
3112.93,3959.225274725274,0.126456,0.0453251,-0.15803611821284172,-0.10564155159506144,0.2844921182128417,0.15096665159506145
3113.77,3960.60989010989,0.121262,0.0239918,-0.1571588197159352,-0.10587144982709373,0.2784208197159352,0.12986324982709374
3114.61,3961.9945054945056,0.111925,0.000107006,-0.15628667884994696,-0.10610070290413962,0.26821167884994696,0.10620770890413962
3115.46,3963.395604395604,0.0932848,-0.0227907,-0.1554093315421876,-0.1063320413569793,0.2486941315421876,0.0835413413569793
3116.3,3964.78021978022,0.0665977,-0.035479,-0.15454734961314043,-0.10656003435255842,0.2211450496131404,0.07108103435255843
3117.15,3966.1813186813188,0.0424876,-0.034958,-0.1536801382848321,-0.1067901226040957,0.19616773828483208,0.0718321226040957
3118.0,3967.5824175824173,0.0274419,-0.0284018,-0.15281791856758364,-0.10701960032129335,0.18025981856758364,0.07861780032129334
3118.84,3968.967032967033,0.0200413,-0.0220738,-0.15197067856829277,-0.10724579006871474,0.17201197856829278,0.08517199006871473
3119.69,3970.368131868132,0.017365,-0.0179563,-0.1511181784777984,-0.10747408873762346,0.1684831784777984,0.08951778873762345
3120.53,3971.7527472527477,0.0176626,-0.0161304,-0.15028041198799297,-0.10769913556341984,0.16794301198799297,0.09156873556341984
3121.38,3973.153846153846,0.0201851,-0.0163588,-0.14943736733687224,-0.10792629967744441,0.16962246733687225,0.0915674996774444
3122.23,3974.554945054945,0.0246755,-0.0186021,-0.1485989816031722,-0.10815290930017124,0.1732744816031722,0.08955080930017124
