wavenumber_cm-1,experiment_smooth,fit_I+VI+VII,baseline_I+VI+VII,residual_I+VI+VII,component_I_I+VI+VII,component_VI_I+VI+VII,component_VII_I+VI+VII,fit_I+VI+VIII,baseline_I+VI+VIII,residual_I+VI+VIII,component_I_I+VI+VIII,component_VI_I+VI+VIII,component_VIII_I+VI+VIII,fit_I+VI+VII+VIII,baseline_I+VI+VII+VIII,residual_I+VI+VII+VIII,component_I_I+VI+VII+VIII,component_VI_I+VI+VII+VIII,component_VII_I+VI+VII+VIII,component_VIII_I+VI+VII+VIII
3421.2,0.2498805882352941,0.2294348912758952,0.3336566832426328,0.020445696959398907,-0.0,-0.10422179196673763,-0.0,0.24907840988295452,0.11836514563538991,0.0008021783523395887,-0.0016682530108835228,-0.028478829114352056,0.1608603463728002,0.2502160381069616,0.12337560948282396,-0.00033544987166747586,-0.0014230767982810618,-0.02761459194017279,-0.009331250066293463,0.1652093474288849
3422.1,0.2489576470588235,0.23053103285052412,0.33275151470676195,0.018426614208299386,-0.0,-0.10222048185623786,-0.0,0.24933461179834165,0.11808191599917177,-0.00037696473951814857,-0.0016620538355441074,-0.02823044989812461,0.16114519953283857,0.2506990716354295,0.12307932159694178,-0.0017414245766059766,-0.0014154653236327628,-0.027263042187276532,-0.009250252317381004,0.165548509866778
3423.0,0.2489588235294117,0.23061706451823957,0.3318463461708911,0.018341759011172132,-0.0,-0.10122928165265155,-0.0,0.24993114178786827,0.11779868636295364,-0.0009723182584565615,-0.0016536436256511934,-0.02789348228112105,0.1616795813316869,0.25091966714712305,0.1227830337110596,-0.001960843617711344,-0.0014104857381066283,-0.02702601593595589,-0.009197261900047864,0.16577039701017382
3423.9,0.248105294117647,0.2309072546320648,0.33094117763502023,0.01719803948558221,-0.0,-0.10003392300295545,-0.0,0.2505011555753479,0.1175154567267355,-0.002395861457700904,-0.0016435869996204182,-0.027490548543219747,0.1621198343914526,0.2516879922770885,0.12248674582517743,-0.003582698159441483,-0.0014009835200850065,-0.02649543604488711,-0.009096143745552168,0.16619380976243533
3424.8,0.2477447058823529,0.2314412140442341,0.3300360090991494,0.0163034918381188,-0.0,-0.0985947950549153,-0.0,0.25065169399947906,0.11723222709051735,-0.002906988117126169,-0.0016380742960944161,-0.02726967384519714,0.16232721505025327,0.25187714444004594,0.12219045793929526,-0.004132438557693047,-0.0013947986207315268,-0.026209775257737294,-0.009030326942891739,0.16632158732211125
3425.6,0.2465964705882352,0.23133568166474908,0.3292314148450423,0.015260788923486118,-0.0,-0.09789573318029321,-0.0,0.2511949281371133,0.11698046741387912,-0.00459845754887811,-0.0016292338785948608,-0.026816085331785592,0.16265977993361466,0.25205833639460906,0.12192709092962233,-0.005461865806373867,-0.001389448261912979,-0.02592795290242193,-0.008973390929806134,0.16642203755912782
3426.5,0.2472158823529411,0.23124382942150562,0.32832624630917145,0.01597205293143547,-0.0,-0.09708241688766582,-0.0,0.25154528809241794,0.11669723777766097,-0.004329405739476849,-0.00162021998278473,-0.026454930137119474,0.1629232004346612,0.25256624633486574,0.12163080304374015,-0.00535036398192465,-0.0013746029001206585,-0.025425044278788424,-0.008872272775310434,0.1666073632453451
3427.4,0.2447994117647058,0.2316290325008255,0.3274210777733006,0.013170379263880289,-0.0,-0.09579204527247508,-0.0,0.25150028547102543,0.11641400814144283,-0.006700873706319638,-0.0016146244933625312,-0.026228527204859735,0.16292942902780488,0.2526416300826916,0.12133451515785797,-0.007842218317985789,-0.0013682464429626863,-0.02511598263389663,-0.008816019243652235,0.1666073632453451
3428.3,0.2448470588235294,0.2315103085739048,0.3265159092374297,0.01333675024962458,-0.0,-0.0950056006635249,-0.0,0.2520444610578316,0.11613077850522469,-0.007197402234302236,-0.0015998495363378027,-0.025689605116222695,0.16320313720516746,0.25280159875422376,0.1210382272719758,-0.007954539930694365,-0.0013609416078481167,-0.024744765546184187,-0.008738284609064827,0.1666073632453451
3429.2,0.2450488235294117,0.23165459539783861,0.3256107407015593,0.013394228131573094,-0.0,-0.09395614530372068,-0.0,0.25211608842104793,0.11584754886900668,-0.007067264891636227,-0.0015887990144633588,-0.025345798638662875,0.16320313720516746,0.2529805074104474,0.12074193938609377,-0.007931683881035712,-0.0013523308490722633,-0.02434706204459307,-0.008669402327326088,0.1666073632453451
3430.1,0.2440541176470588,0.23180365940998127,0.3247055721656884,0.012250458237077544,-0.0,-0.09290191275570717,-0.0,0.2521810338690442,0.11556431923278854,-0.008126916221985414,-0.0015815482722065142,-0.02500487429670528,0.16320313720516746,0.2529589682921647,0.1204456515002116,-0.008904850645105877,-0.0013475797400614524,-0.02412762346325232,-0.008618843250078239,0.1666073632453451
3430.9,0.2434694117647059,0.231354667103201,0.3239009779115809,0.012114744661504917,-0.0,-0.09254631080837991,-0.0,0.2523317406840479,0.11531255955615016,-0.008862328919341994,-0.0015717479103825084,-0.024612208166887237,0.16320313720516746,0.25323646363309266,0.12018228449053851,-0.00976705186838675,-0.0013399041316544684,-0.02367437378008555,-0.008538906191050983,0.1666073632453451
3431.8,0.2432541176470588,0.23146037149736107,0.32299580937571004,0.01179374614969772,-0.0,-0.09153543787834896,-0.0,0.2523078834356667,0.11502932991993202,-0.009053765788607893,-0.001565431997627667,-0.02435915169180514,0.16320313720516746,0.2532853794096075,0.11988599660465635,-0.010031261762548704,-0.0013321920471722278,-0.023318177179647202,-0.008477844009001824,0.1665275960407724
3432.7,0.2426082352941176,0.2313923720202458,0.3220906408398396,0.011215863273871807,-0.0,-0.09069826881959384,-0.0,0.25243951473682574,0.11474610028371401,-0.009831279442708146,-0.0015571385251501827,-0.02395258422690556,0.16320313720516746,0.25305383057619796,0.11958970871877432,-0.010445595282080361,-0.0013273130714800353,-0.023092832843860652,-0.008425924234408012,0.16631019200717234
3433.6,0.2440588235294118,0.23088042578885,0.32118547230396877,0.013178397740561787,-0.0,-0.09030504651511874,-0.0,0.2525671235801225,0.11446287064749587,-0.00850830005071071,-0.0015469651617039826,-0.02351986635061394,0.16317108444494455,0.25292660000743306,0.11929342083289214,-0.008867776478021255,-0.001314466277942838,-0.022602463920367622,-0.008336669882059656,0.16588677925491105
3434.5,0.2445829411764706,0.230692432632895,0.3202803037680979,0.013890508543575597,-0.0,-0.08958787113520289,-0.0,0.2523029006866523,0.11417964101127774,-0.007719959510181701,-0.0015414524581779784,-0.023298991652591243,0.1629637037861438,0.2530814335718039,0.11899713294700996,-0.008498492395333318,-0.0013019052804677852,-0.02211680355553912,-0.008246579489962633,0.16574958895076347
3435.3,0.2448688235294117,0.23044421493057604,0.31947570951399035,0.014424608598835653,-0.0,-0.08903149458341432,-0.0,0.25208416963518815,0.11392788133463935,-0.0072153461057764545,-0.0015325232086212664,-0.022946718901699623,0.16263553041086967,0.2528591237761036,0.11873376593733688,-0.007990300246691895,-0.0012976820724581747,-0.021921747038791767,-0.008216618555297239,0.16556140550531387
3436.2,0.2447335294117647,0.22993737763657077,0.31857054097811993,0.014796151775193944,-0.0,-0.08863316334154918,-0.0,0.25208538564791066,0.11364465169842136,-0.007351856236145954,-0.0015142619421701616,-0.0224083310019891,0.1623633268936486,0.2524231381229815,0.11843747805145485,-0.007689608711216794,-0.0012903600013959616,-0.021583563915080654,-0.008146433871501118,0.1650060178595044
3437.1,0.2463123529411765,0.2298186537096501,0.31766537244224907,0.01649369923152641,-0.0,-0.08784671873259899,-0.0,0.2519648372170181,0.11336142206220322,-0.005652484275841613,-0.001506923298034767,-0.02211429726706119,0.1622246357199109,0.2521474831884467,0.11814119016557269,-0.005835130247270198,-0.0012817664785677513,-0.021200646398497124,-0.008077735006645962,0.16456644090658484
3438.0,0.2457335294117647,0.2294391749263069,0.3167602039063782,0.016294354485457824,-0.0,-0.08732102898007134,-0.0,0.2515744055753031,0.11307819242598507,-0.005840876163538372,-0.001499652556937829,-0.021822984168757983,0.16181884987501383,0.2518410915002529,0.11784490227969051,-0.0061075620884882,-0.0012770153695569404,-0.021054354010936627,-0.008027175929398113,0.1643547345304541
3438.9,0.2477064705882353,0.2288040502239318,0.31585503537050735,0.018902420364303507,-0.0,-0.08705098514657554,-0.0,0.25118152277813877,0.11279496278976693,-0.0034750521899034603,-0.0014886271498858233,-0.021381234772712716,0.1612564219109704,0.2513471756472722,0.11754861439380833,-0.0036407050590369083,-0.0012618533473311014,-0.02066188361255358,-0.007956826312590334,0.1636791245259389
3439.8,0.2478529411764706,0.2284008845490514,0.3149498668346365,0.019452056627419223,-0.0,-0.08654898228558511,-0.0,0.2508465431041707,0.11251173315354879,-0.002993601927700096,-0.0014829437585850752,-0.021224866493289148,0.16104262020249616,0.2510336441002162,0.11725232650792615,-0.0031807029237456153,-0.0012546863997977091,-0.020330865150191956,-0.007888842631397712,0.1632557117736774
3440.7,0.2477941176470589,0.22790333623211959,0.3140446982987661,0.0198907814149393,-0.0,-0.08614136206664649,-0.0,0.2503160694591511,0.11222850351733078,-0.0025219518120921935,-0.0014671911838423442,-0.020895271925768434,0.16045002905143105,0.25059242255769987,0.11695603862204414,-0.0027983049106409807,-0.001249262287156669,-0.020101065271343803,-0.007845587527259999,0.1628322990214162
3441.5,0.2463641176470588,0.22764582955272714,0.3132401040446585,0.018718288094331653,-0.0,-0.0855942744919314,-0.0,0.25003977289467044,0.11197674384069241,-0.0036756552476116533,-0.001457648016403709,-0.020537545478629127,0.16005822254901086,0.2502005614396499,0.11669267161237105,-0.0038364437925911266,-0.0012408158711374523,-0.019788967439213465,-0.007767690803333567,0.1623053639409634
3442.4,0.2480847058823529,0.22693632668392744,0.31233493550878766,0.021148379198425465,-0.0,-0.08539860882486025,-0.0,0.24956816934239953,0.11169351420447426,-0.00148346346004663,-0.0014521353128777049,-0.020316670780606436,0.1596434612314094,0.24964758509612106,0.11639638372648888,-0.001562879213768159,-0.0012345475978976761,-0.01954924441182902,-0.0077117500756629515,0.1617467434550218
3443.3,0.2484752941176471,0.2264243804525315,0.3114297669729168,0.022050913665115607,-0.0,-0.0850053865203853,-0.0,0.24912485244006163,0.11141028456825612,-0.000649558322414534,-0.0014421665887254798,-0.02001664294900579,0.15917337740953677,0.24904810502380395,0.1161000958406067,-0.0005728109061568509,-0.0012250814551153118,-0.019354558161818074,-0.007655615978254553,0.16118326477838518
3444.2,0.2469423529411765,0.2261276067400616,0.3105245984370464,0.020814746201114898,-0.0,-0.08439699169698481,-0.0,0.24851748158245382,0.11112705493203812,-0.001575128641277318,-0.0014336684769540205,-0.01970990669833079,0.15853400182570052,0.24839581591409615,0.11580380795472467,-0.0014534629729196502,-0.0012123092170725953,-0.018966024933065852,-0.007566097164353106,0.160336439273863
3445.1,0.2473088235294118,0.2255785377752894,0.3096194299011755,0.02173028575412239,-0.0,-0.08404089212588614,-0.0,0.24794500241148523,0.11084382529581999,-0.0006361788820734293,-0.0014263600636234177,-0.019546668500855145,0.1580742056801438,0.2478597462686423,0.1155075200688425,-0.0005509227392304916,-0.001207467519127636,-0.018814153860009824,-0.007531105772832806,0.15990495335177005
3446.0,0.2480035294117647,0.224848068358238,0.30871426136530467,0.0231554610535267,-0.0,-0.08386619300706667,-0.0,0.24720787364467087,0.11056059565960184,0.0007956557670938391,-0.0014090903675694636,-0.019188314692302574,0.15724468304494107,0.24719545412548954,0.11521123218296032,0.0008080752862751617,-0.0011997181568981575,-0.018575541632834668,-0.007454858379022709,0.15921434011128477
3446.8,0.2479047058823529,0.22429268408904726,0.30790966711119716,0.023612021793305626,-0.0,-0.08361698302214988,-0.0,0.24669553844227668,0.11030883598296345,0.0012091674400762087,-0.0014028600312466471,-0.01898636643216835,0.1567759289227282,0.24655914816127242,0.11494786517328724,0.0013455577210804703,-0.0011856664503696055,-0.018340348201859265,-0.0073963242219277905,0.15853362186214184
3447.7,0.2470935294117646,0.22417396016212623,0.30700449857532675,0.022919569249638366,-0.0,-0.08283053841320048,-0.0,0.2460723049438817,0.11002560634674546,0.001021224467882914,-0.001395706027565136,-0.018795275872536005,0.15623768049723735,0.2460410500969482,0.11465157728740522,0.0010524793148163902,-0.0011809153413587967,-0.01819405581429884,-0.0073457651446799666,0.15811020910988058
3448.6,0.2457276470588235,0.22329473441222547,0.3060993300394559,0.022432912646598024,-0.0,-0.08280459562723039,-0.0,0.24527194425536772,0.10974237671052732,0.0004557028034557764,-0.001377814042021791,-0.018500776275172555,0.15540815786203477,0.24515940018859697,0.11435528940152304,0.0005682468702265242,-0.001170886825679943,-0.01802651011606772,-0.007276486170611487,0.1572779938994331
3449.5,0.2449117647058823,0.22287491492844858,0.305194161503585,0.022036849777433726,-0.0,-0.08231924657513642,-0.0,0.24471363037674537,0.10945914707430918,0.00019813432913692863,-0.0013714390629252764,-0.018345849063550097,0.15497177142891158,0.24429666277113238,0.11405900151564087,0.0006151019347499231,-0.0011585863715995654,-0.017802733242798637,-0.007207074965766449,0.15640605583565617
3450.4,0.2456576470588235,0.2221202941710058,0.3042889929677141,0.02353735288781772,-0.0,-0.08216869879670835,-0.0,0.24392367449945498,0.10917591743809103,0.001733972559368524,-0.0013626298064091159,-0.018198599264868304,0.15430898613264138,0.24371939460154438,0.11376271362975869,0.0019382524572791326,-0.001153262868792463,-0.01765644085523814,-0.00716524738528113,0.1559316320810974
3451.3,0.2465699999999999,0.2216083479396099,0.30338382443184325,0.02496165206039,-0.0,-0.08177547649223339,-0.0,0.24289763000603282,0.10889268780187289,0.003672369993967084,-0.0013455307981299076,-0.017951965479900068,0.1533024384821899,0.24270972542772695,0.11346642574387651,0.003860274572272948,-0.001143760650770841,-0.017444969179842708,-0.007064129230785431,0.15489615874524945
3452.2,0.2457394117647058,0.22126645633849693,0.30247865589597284,0.024472955426208864,-0.0,-0.08121219955747595,-0.0,0.24235240155442125,0.10860945816565488,0.0033870102102845356,-0.0013400180946039062,-0.01780471568121835,0.15288767716458862,0.2417718382696575,0.11317013785799448,0.003967573495048282,-0.0011282996048951228,-0.017272116325056368,-0.0069905975443221744,0.15399271388593666
3453.1,0.2457058823529411,0.2205844554768185,0.301573487360102,0.02512142687612262,-0.0,-0.08098903188328352,-0.0,0.24137982365670785,0.10832622852943674,0.004326058696233259,-0.0013295535852531019,-0.017624582206073998,0.1520077309185982,0.24118059401155273,0.11287384997211232,0.004525288341388378,-0.0011235484958843117,-0.01719897013127612,-0.006940038467074325,0.15356930113367517
3453.9,0.2433888235294117,0.22008749223843665,0.3007688931059945,0.023301331290975058,-0.0,-0.08068140086755782,-0.0,0.24041540833230846,0.10807446885279837,0.0029734151971032574,-0.001314932107698855,-0.017427193186310704,0.15108306477351965,0.24029798221630358,0.11261048296243924,0.0030908413131081336,-0.0011102788203757638,-0.01699467545945515,-0.006863007641458997,0.15265546117515422
3454.8,0.2425894117647059,0.21952176946476867,0.2998637245701236,0.023067642299937213,-0.0,-0.08034195510535491,-0.0,0.23971941050883902,0.10779123921658022,0.0028700012558668664,-0.001305488934460692,-0.01733607049388426,0.15056973072060373,0.2394850220193397,0.11231419507655706,0.0031043897453661984,-0.001101747427126281,-0.016863329505821555,-0.006776289845082658,0.1519121937208131
3455.7,0.2422970588235294,0.2191054996972307,0.2989585560342532,0.023191559126298694,-0.0,-0.07985305633702251,-0.0,0.23885632996289338,0.10750800958036222,0.003440728860636011,-0.0012931547661058883,-0.01717134153661448,0.14981281668525154,0.2388937777612352,0.11201790719067503,0.0034032810622942056,-0.0010969963181154726,-0.01679018331204134,-0.006725730767834836,0.1514887809685518
3456.6,0.2423805882352941,0.2184335840106608,0.29805338749838234,0.023947004224633306,-0.0,-0.07961980348772152,-0.0,0.23785554432573153,0.10722477994414409,0.0045250439095625705,-0.0012795806696653258,-0.016990052722629517,0.14890039777388228,0.237724651177738,0.11172161930479285,0.004655937057556098,-0.0010813897687747234,-0.016648648852043882,-0.006650650701632955,0.1503837211953967
3457.5,0.2411564705882353,0.21808160723443903,0.2971482189625115,0.02307486335379627,-0.0,-0.07906661172807242,-0.0,0.23723669097477879,0.10694155030792594,0.00391977961345652,-0.0012740679661393218,-0.01691642782328862,0.1484856364562808,0.23688993858114796,0.11142533141891069,0.004266532007087348,-0.0010718875507531036,-0.016545153128101578,-0.006579113851508649,0.14966076169260062
3458.4,0.2403705882352941,0.21756966100304312,0.2962430504266406,0.022800927232250995,-0.0,-0.07867338942359747,-0.0,0.23610613287174023,0.1066583206717078,0.004264455363553882,-0.0012571847592973862,-0.01679032817918842,0.14749532513851824,0.2360732749626827,0.11112904353302851,0.004297313272611403,-0.0010601502712412037,-0.016454801873302245,-0.006516662535387359,0.148975846109585
3459.2,0.2400511764705882,0.21688025006464828,0.2954384561725335,0.02317092640593993,-0.0,-0.07855820610788523,-0.0,0.23529138190760895,0.10640656099506957,0.004759794562979258,-0.001247384397473384,-0.01667797458269156,0.1468101798927043,0.2350995355065251,0.11086567652335558,0.004951640964063114,-0.0010475255408434628,-0.01632476419547075,-0.006426779731391222,0.14803292845087496
3460.1,0.2391194117647059,0.21660265145485122,0.29453328763666264,0.022516760309854694,-0.0,-0.07793063618181142,-0.0,0.23447066060138164,0.10612333135885142,0.004648751163324277,-0.0012363589904213798,-0.01660434968335069,0.1461880379163023,0.23434978666310646,0.1105693886374734,0.004769625101599451,-0.0010380233228218434,-0.01623510410524609,-0.006364806152269163,0.14741833160597015
3461.0,0.23749,0.2160907052234553,0.2936281191007918,0.021399294776544703,-0.0,-0.07753741387733648,-0.0,0.23344262015598619,0.10584010172263328,0.004047379844013821,-0.0012178921544976902,-0.016464323858172106,0.1452847344460227,0.2335740267174182,0.11027310075159122,0.003915973282581808,-0.0010285211048002233,-0.0161929986062026,-0.006292791565145627,0.14681523724197543
3461.9,0.2360358823529411,0.21575714052679013,0.2927229505649209,0.02027874182615097,-0.0,-0.07696581003813081,-0.0,0.23249064650616136,0.10555687208641513,0.0035452358467797374,-0.0012068667474456841,-0.016357715898382405,0.14449835706557435,0.23239413411383159,0.10997681286570905,0.00364174823910951,-0.0010126055109097956,-0.01608881171768561,-0.006195439855027729,0.14571417833174566
3462.8,0.2360023529411765,0.21528165353040826,0.29181778202905007,0.020720699410768234,-0.0,-0.0765361284986418,-0.0,0.2317785820440216,0.10527364245019699,0.004223770897154894,-0.001195841340393679,-0.01629897375098795,0.14399975468520623,0.23180764096473774,0.10968052497982687,0.004194711976438753,-0.0010031032928881772,-0.016015665523905386,-0.006144880777779898,0.14529076557948434
3463.7,0.2345776470588235,0.2148202658742272,0.29091261349317965,0.0197573811845963,-0.0,-0.07609234761895246,-0.0,0.23054163357220672,0.10499041281397899,0.00403601348661678,-0.0011790032472142836,-0.0162213424346999,0.14295156644014193,0.2307113984708148,0.10938423709394485,0.003866248588008714,-0.0009931288900682214,-0.015896785217064748,-0.006057685244404383,0.1442747607284073
3464.6,0.2324388235294117,0.21410323229901426,0.2900074449573088,0.018335591230397436,-0.0,-0.07590421265829453,-0.0,0.22981825568123448,0.10470718317776084,0.0026205678481772132,-0.0011663490974179896,-0.016136841200359794,0.14241426280125144,0.22977264987477533,0.10908794920806267,0.002666173654636367,-0.0009776854809761346,-0.01586937313634495,-0.0059755144805384896,0.14350727376457223
3465.5,0.23184,0.21379637341143554,0.28910227642143793,0.018043626588564454,-0.0,-0.07530590301000237,-0.0,0.22882514864411257,0.10442395354154271,0.0030148513558874157,-0.0011553236903659831,-0.0160262268236229,0.14158274561655873,0.228972496652454,0.1087916613221805,0.0028675033475459855,-0.0009679467697193544,-0.015794406464443987,-0.005923697078158788,0.14286688564259561
3466.3,0.2308641176470588,0.2133413100946391,0.28829768216733037,0.017522807552419695,-0.0,-0.07495637207269126,-0.0,0.22781876390491404,0.10417219386490432,0.003045353742144763,-0.0011380818996702931,-0.01599777194604922,0.14078242388572923,0.2280571393823205,0.10852829431250742,0.0028069782647383024,-0.0009510539376809132,-0.015699309624306178,-0.0058338142741626,0.1420130229059628
3467.2,0.2302094117647059,0.2130806970429199,0.28739251363145996,0.01712871472178601,-0.0,-0.0743118165885401,-0.0,0.22699804259868717,0.10388896422868633,0.003211369166018746,-0.0011270564926182942,-0.015924147046708387,0.14016028190932753,0.2269266386673922,0.1082320064266254,0.0032827730973137015,-0.0009374078771760703,-0.015616814195431341,-0.005732696119666995,0.14098155043304123
3468.1,0.2279494117647059,0.2123174176318477,0.2864873450955891,0.015631994132858207,-0.0,-0.07416992746374139,-0.0,0.22608310574461582,0.10360573459246819,0.0018663060200900805,-0.001108406411508641,-0.01580205381955539,0.13938783138321167,0.22605364365594657,0.10793571854074321,0.001895768108759327,-0.0009279056591544491,-0.015600571827926894,-0.0056765236326782945,0.14032292623496298
3469.0,0.2264935294117647,0.21180978413980733,0.28558217655971824,0.014683745271957371,-0.0,-0.07377239241991092,-0.0,0.22476590687945755,0.10332250495625005,0.0017276225323071548,-0.001090122820770918,-0.01575174067649785,0.13828526542047628,0.22517941227844235,0.10763943065486103,0.0013141171333223567,-0.0009132807571576176,-0.015521705013068925,-0.005598707953421357,0.13957367534722917
3469.9,0.2253911764705882,0.2114267888151436,0.2846770080238474,0.01396438765544461,-0.0,-0.0732502192087038,-0.0,0.22385152212689954,0.1030392753200319,0.0015396543436886623,-0.0010790974137189124,-0.01570266983326888,0.13759401405385543,0.22405801307094947,0.10734314276897887,0.001333163399638737,-0.0008960744713735984,-0.015403096235168326,-0.005507157335436873,0.1385211983439494
3470.8,0.2240164705882353,0.2107815789376602,0.2837718394879765,0.013234891650575092,-0.0,-0.07299026055031634,-0.0,0.22294161529687156,0.10275604568381376,0.0010748552913637244,-0.0010645782558116467,-0.01565600905170732,0.13690615692057678,0.22339837372807525,0.10704685488309669,0.000618096860160039,-0.0008865722533519763,-0.015403096235168326,-0.005456598258189024,0.1380977855916879
3471.7,0.2232970588235294,0.21039201497920867,0.2828666709521061,0.01290504384432073,-0.0,-0.07247465597289744,-0.0,0.22173190877738944,0.10247281604759576,0.0015651500461399681,-0.0010425274417076517,-0.015508759253025674,0.135810379424527,0.22216075339429678,0.10675056699721466,0.0011363054292326258,-0.0008626808248967103,-0.015304358438789042,-0.005386351013595363,0.13696357667436324
3472.6,0.2221282352941176,0.2097728805873677,0.28196150241623524,0.012355354706749894,-0.0,-0.07218862182886752,-0.0,0.2210228005034704,0.10218958641137761,0.0011054347906472028,-0.001031138334819535,-0.015503901860695855,0.13536825428760815,0.22113527282862003,0.10645427911133248,0.000992962465497571,-0.0008483276897023214,-0.015268553645377004,-0.005309981341862862,0.13610785639422973
3473.5,0.2201794117647058,0.20924574024347303,0.2810563338803644,0.010933671521232757,-0.0,-0.07181059363689136,-0.0,0.21992838333314912,0.10190635677515947,0.00025102843155666577,-0.0010065044147184368,-0.015413027628235116,0.13444155860094323,0.22044913926649926,0.1061579912254503,-0.0002697275017934653,-0.0008374987045478435,-0.015185194260783798,-0.005252362847349768,0.13556620385373036
3474.3,0.2182605882352941,0.20859391648730746,0.2802517396262568,0.009666671747986633,-0.0,-0.07165782313894938,-0.0,0.21873865759092143,0.1016545970985211,-0.00047806935562733077,-0.0009879882793284735,-0.015393020389495795,0.13346506916122458,0.21922984080298968,0.10589462421577724,-0.0009692525676955888,-0.0008206058725094022,-0.015106882846030473,-0.005174397875280567,0.1344371031810329
3475.2,0.2180647058823529,0.2082195466413552,0.2793465710903864,0.009845159240997714,-0.0,-0.07112702444903124,-0.0,0.21812531694349513,0.10137136746230309,-6.061106114221837e-05,-0.0009769628722764748,-0.015319395490154963,0.13305030784362346,0.2183594054321441,0.10559833632989521,-0.00029469954979119417,-0.000804825761184214,-0.015057242418900801,-0.005118423023538625,0.13374156030587256
3476.1,0.2175482352941176,0.20731437810548434,0.27844140255451555,0.01023385718863326,-0.0,-0.07112702444903124,-0.0,0.21689204777307985,0.10108813782608496,0.0006561875210377432,-0.0009570477482586347,-0.015205749901836318,0.13196670759708984,0.21749338212044747,0.10530204844401303,5.485317367012743e-05,-0.0007890103762917391,-0.01500814504965119,-0.005051241258023284,0.13303973036040068
3477.0,0.2173782352941176,0.2069400082595316,0.2775362340186447,0.010438227034585995,-0.0,-0.07059622575911309,-0.0,0.2157962875574972,0.10080490818986682,0.0015819477366204038,-0.0009375130672918595,-0.015172145691473187,0.1311010381263954,0.21612059234580058,0.10500576055813085,0.0012576429483170115,-0.0007700059402484951,-0.014912492809408737,-0.004972161566289239,0.1317694921036162
3477.9,0.2161211764705882,0.20638934689868993,0.27663106548277383,0.009731829571898276,-0.0,-0.0702417185840839,-0.0,0.21509281186268323,0.10052167855364867,0.0010283646079049802,-0.0009203875489222941,-0.01510636591554981,0.13059788677350667,0.21531574662932856,0.10470947267224867,0.0008054298412596417,-0.000755652404218118,-0.014837803837560098,-0.00492124702996461,0.13112097722882268
3478.8,0.2152970588235294,0.20566046987770803,0.27572589694690297,0.009636588945821367,-0.0,-0.07006542706919494,-0.0,0.2136509051469949,0.10023844891743053,0.0016461536765345064,-0.0008983367348182772,-0.015042809856319539,0.12935360282070216,0.21409036150398228,0.1044131847863665,0.0012066973195471176,-0.0007384104440308222,-0.014810669456892621,-0.0048600867412102585,0.13008634335974947
3479.7,0.214925294117647,0.20475530134183761,0.27482072841103256,0.010169992775809378,-0.0,-0.07006542706919494,-0.0,0.21270357601672513,0.09995521928121252,0.0022217181009218656,-0.0008804573066861586,-0.01495127099345058,0.12858008503564933,0.21320959224136424,0.10411689690048448,0.0017157018762827547,-0.0007156453647125175,-0.014691511449999658,-0.004779334969978983,0.12927918712557093
3480.6,0.2129347058823529,0.20438093149588488,0.2739155598751617,0.00855377438646801,-0.0,-0.0695346283792768,-0.0,0.21160756039314896,0.09967198964499438,0.0013271454892039292,-0.0008616765354819474,-0.014907597942976783,0.12770484522661332,0.2123945396903905,0.1038206090146023,0.000540166191962399,-0.0007061431466908989,-0.014618365256219436,-0.00474562891848043,0.12864406799717892
3481.5,0.2119341176470588,0.20347576296001402,0.27301039133929084,0.008458354687044783,-0.0,-0.0695346283792768,-0.0,0.21052785419277256,0.09938876000877624,0.0014062634542862384,-0.0008328121630672986,-0.014804021194768802,0.12677592754183242,0.21100749144592457,0.10352432112872012,0.0009266262011342341,-0.0006789800948705531,-0.014575982057123611,-0.0046805998131341795,0.12741873228233275
3482.3,0.2106047058823529,0.20267116870590648,0.2722057970851833,0.007933537176446404,-0.0,-0.0695346283792768,-0.0,0.20979832414279265,0.09913700033213786,0.0008063817395602413,-0.0008230118012432936,-0.014738576839799133,0.1262229124516972,0.2100767130919406,0.10326095411904705,0.0005279927904122961,-0.0006625410091748349,-0.014480200223523417,-0.004628570557144688,0.12658707076273648
3483.2,0.2099023529411764,0.2018703021126049,0.27130062854931286,0.008032050828571502,-0.0,-0.06943032643670799,-0.0,0.20857609011747216,0.09885377069591986,0.0013262628237042384,-0.0007988448308039083,-0.01470882997040376,0.12522999422275996,0.2091660409751355,0.10296466623316503,0.0007363119660409034,-0.0006507876962232773,-0.014398389788110977,-0.004576015221721574,0.1258265674480263
3484.1,0.2090435294117647,0.201358355881209,0.270395460013442,0.0076851735305557,-0.0,-0.06903710413223303,-0.0,0.2073468369343061,0.09857054105970171,0.0016966924774586,-0.0007711952716525584,-0.014591327041117394,0.12413881818737434,0.2075412206539391,0.10266837834728285,0.0015023087578256156,-0.0006222810421584111,-0.0143169804749962,-0.004508603118724442,0.12432070694253532
3485.0,0.207695294117647,0.20048646178821253,0.26949029147757114,0.007208832329434478,0.0,-0.06900382968935866,-0.0,0.2065261156280788,0.09828731142348358,0.0011691784895682122,-0.0007601698646005541,-0.014517702141776525,0.12351667621097231,0.2062084374719908,0.10237209046140067,0.0014868566456562038,-0.0005951091719462433,-0.014211392743993093,-0.004467096873244557,0.12310994579977402
