wavenumber_cm-1,real_smooth,imag_smooth,real_fit,imag_fit,real_residual,imag_residual
3488.58,-0.004382662941176471,-0.038487935294117655,-0.00498667969818989,-0.0378112619219707,0.0006040167570134196,-0.0006766733721469548
3489.47,-0.004439311176470589,-0.038461158823529414,-0.004829485666372632,-0.03764912592314369,0.0003901744899020435,-0.0008120329003857216
3490.36,-0.004535518235294117,-0.038365164705882346,-0.00467621859278143,-0.03748720075405033,0.00014070035748731287,-0.0008779639518320184
3491.25,-0.00464776705882353,-0.03819569411764705,-0.0045267497843309015,-0.03732549626613002,-0.00012101727449262845,-0.0008701978515170267
3492.14,-0.004752177647058824,-0.03795639411764705,-0.00438095937987768,-0.03716401887977666,-0.00037121826718114394,-0.000792375237870388
3493.03,-0.004829409411764706,-0.037657723529411755,-0.004238735716154921,-0.03700277222958614,-0.0005906736956097849,-0.0006549512998256166
3493.92,-0.004865219999999999,-0.03731517058823529,-0.004099974732121506,-0.03684175771452341,-0.0007652452678784932,-0.00047341287371188007
3494.82,-0.004851469411764705,-0.036946852941176465,-0.003963076886109749,-0.036679169729736866,-0.0008883925256549562,-0.00026768321143959967
3495.71,-0.004786096470588234,-0.036571170588235294,-0.003830993047584251,-0.03651861958146876,-0.0009551034230039831,-5.255100676653662e-05
3496.6,-0.004672277058823528,-0.03620472941176471,-0.0037020990171050625,-0.03635829665802198,-0.0009701780417184658,0.0001535672462572718
3497.49,-0.004517001176470588,-0.035860947058823534,-0.0035763160005596985,-0.036198197438339116,-0.0009406851759108893,0.0003372503795155829
3498.38,-0.004329425882352941,-0.03554941764705882,-0.0034535703782713986,-0.036038317900120756,-0.0008758555040815426,0.000488900253061933
3499.27,-0.004119344705882353,-0.035275941176470586,-0.0033337933215458757,-0.035878653723050415,-0.0007855513843364774,0.0006027125465798283
3500.16,-0.003896020588235294,-0.035043076470588234,-0.003216920438528261,-0.03571920045953371,-0.000679100149707033,0.0006761239889454748
3501.06,-0.003667574117647058,-0.034851276470588236,-0.0031016261607662485,-0.035558165544466766,-0.0005659479568808096,0.0007068890738785305
3501.95,-0.0034409899999999997,-0.03470008823529412,-0.0029904156008895622,-0.03539912319538237,-0.00045057439911043743,0.0006990349600882462
3502.84,-0.003222054705882353,-0.034587617647058824,-0.0028819389424934814,-0.035240278923871785,-0.0003401157633888714,0.0006526612768129603
3503.73,-0.003016234705882353,-0.03451147647058823,-0.0027761465547269924,-0.03508162898642858,-0.00024008815115536064,0.0005701525158403539
3504.62,-0.002829237058823529,-0.03446858235294117,-0.002672991844152733,-0.03492317002287975,-0.00015624521467079606,0.00045458766993858313
3505.52,-0.00266729294117647,-0.03445446470588235,-0.002571315718520098,-0.034763121844512704,-9.59772226563722e-05,0.0003086571386303541
3506.41,-0.0025368482352941175,-0.03446248235294117,-0.0024733361237727083,-0.03460503861665325,-6.351211152140924e-05,0.00014255626371207503
3507.3,-0.0024436682352941175,-0.034483241176470586,-0.002377870146334112,-0.03444713905651315,-6.579808896000532e-05,-3.610211995743601e-05
3508.19,-0.002391514705882353,-0.034504547058823526,-0.002284881365129345,-0.03428942178985022,-0.00010663334075300792,-0.00021512526897330547
3509.09,-0.0023807588235294115,-0.034512158823529406,-0.002193331853496088,-0.0341301169721244,-0.00018742697003332372,-0.0003820418514050086
3509.98,-0.0024073523529411765,-0.03449123529411764,-0.0021052234088973195,-0.033972764483127145,-0.000302128944043857,-0.000518470810990497
3510.87,-0.0024624676470588235,-0.034428270588235284,-0.002019494665647343,-0.03381559362090157,-0.00044297298141148054,-0.0006126769673337126
3511.77,-0.002533048823529412,-0.034313164705882346,-0.0019351932680320221,-0.03365684248481622,-0.0005978555554973901,-0.0006563222210661246
3512.66,-0.0026032200000000003,-0.034140947058823534,-0.001854165155636666,-0.03350004046983432,-0.0007490548443633343,-0.0006409065889892152
3513.55,-0.002656393529411765,-0.03391281764705882,-0.0017754348249511835,-0.03334342483280363,-0.0008809587044605813,-0.000569392814255193
3514.45,-0.002677694705882353,-0.03363618823529411,-0.0016981317682556005,-0.03318524185280532,-0.0009795629376267525,-0.0004509463824887913
3515.34,-0.002656262941176471,-0.033323705882352936,-0.0016239506619112733,-0.033029010139826905,-0.0010323122792651976,-0.0002946957425260313
3516.23,-0.002586877764705883,-0.03299101176470588,-0.001551998134621923,-0.03287297504244675,-0.0010348796300839599,-0.00011803672225912942
3517.13,-0.002470516823529412,-0.032653870588235295,-0.00148148243724131,-0.032715391384653236,-0.0009890343862881022,6.152079641794095e-05
3518.02,-0.0023142447058823526,-0.03232675294117647,-0.0014139509155082506,-0.032559766275422314,-0.000900293790374102,0.00023301333424584347
3518.92,-0.0021292960588235295,-0.03201998823529412,-0.001347867085515757,-0.0324026084567004,-0.0007814289733077725,0.0003826202214062824
3519.81,-0.0019287164705882355,-0.03173860588235294,-0.0012846818007640384,-0.032247416764624885,-0.0006440346698241971,0.0005088108822719484
3520.7,-0.0017247861764705886,-0.03148238235294117,-0.0012236320284996808,-0.03209245075901799,-0.0005011541479709078,0.0006100684060768163
3521.6,-0.0015268884117647064,-0.031246982352941176,-0.001164051847160455,-0.03193598075979618,-0.00036283656460425143,0.0006889984068550042
3522.49,-0.0013402281764705887,-0.031025876470588236,-0.0011072501452117104,-0.031781492060646635,-0.0002329780312588783,0.0007556155900583991
3523.39,-0.0011656015882352945,-0.030812511764705886,-0.0010519359051390858,-0.031625521891033695,-0.00011366568309620871,0.0008130101263278088
3524.28,-0.0010002231176470591,-0.030602217647058824,-0.000999324685108501,-0.03147154557587578,-8.984325385581835e-07,0.000869327928816957
3525.18,-0.0008392601764705882,-0.030393488235294117,-0.0009482210389972419,-0.03131611300530194,0.00010896086252665368,0.0009226247700078218
3526.07,-0.0006778115294117646,-0.03018828235294118,-0.0008997482579243609,-0.031162688678707556,0.00022193672851259633,0.0009744063257663763
3526.97,-0.0005127258588235294,-0.0299914,-0.0008528051383095072,-0.031007836020792424,0.00034007927948597773,0.0010164360207924224
3527.86,-0.0003438877411764706,-0.02980904705882353,-0.0008084236686195667,-0.03085500775103623,0.0004645359274430961,0.001045960692212699
3528.76,-0.00017459427058823525,-0.029646958823529416,-0.0007655956863396249,-0.030700781806625287,0.0005910014157513897,0.0010538229830958715
