wavenumber_cm-1,real,imag,abs_chi,intensity_abs2,phase_rad,imag_smooth,intensity_smooth
2695.79,0.0113379,0.21467,0.2149691998319992,0.04621175687641,-17.33152605184112,0.1502401,0.04142964387552864
2696.58,6.39316e-05,0.195656,0.1956560104449886,0.03828127442324949,-17.279086349853465,0.13220486470588233,0.044239442962775107
2697.38,-0.0298641,0.184935,0.18733077348318936,0.03509281869381,-17.11865741306314,0.11197151176470588,0.04918130723006922
2698.17,-0.0708728,0.177366,0.19100170610714448,0.03648165173583999,-16.898610993943027,0.08795439411764705,0.05660843710697967
2698.97,-0.119635,0.164847,0.20368374170267,0.041487066633999994,-16.650970744827884,0.05820539411764705,0.06783478164380319
2699.76,-0.171726,0.139742,0.22139929006209572,0.049017645639999996,-16.391032189658056,0.019753158823529397,0.0858550715706832
2700.56,-0.219824,0.0974982,0.24047554964952256,0.05782848997923999,-16.125422442608006,-0.032378664705882354,0.11766482542988083
2701.35,-0.255963,0.0390392,0.2589229933892314,0.06704111650563997,-15.859315790819213,-0.10656184117647058,0.18239350981613434
2702.15,-0.275839,-0.0303287,0.27750132245574977,0.07700698396469001,-15.598452420291514,-0.21910472352941177,0.34661893053858106
2702.94,-0.280695,-0.105424,0.29983979522571713,0.08990390280099998,-15.348682415946492,-0.4194964882352941,0.9643299641107923
2703.74,-0.275264,-0.185019,0.3316659464838077,0.110002300057,-15.116173354879347,-0.5649797823529411,3.631241598980013
2704.53,-0.26478,-0.272977,0.38029579399330726,0.144624890929,-14.907323340635703,-0.44485419411764704,4.397892255821554
2705.33,-0.253411,-0.378313,0.45534367338308324,0.20733786088999998,-14.727366572281424,-0.3592051352941177,4.657283794007681
2706.12,-0.243684,-0.517008,0.5715585393640795,0.32667916392,-14.577620776301812,-0.29795260588235295,4.78297642168574
2706.92,-0.235473,-0.718864,0.7564476083807786,0.5722129842249998,-14.453714924668263,-0.2514398411764706,4.85265151992674
2707.71,-0.21898,-1.04876,1.0713775142310948,1.1478497779999999,-14.343008549142676,-0.2144395,4.890734366265902
2708.51,-0.129909,-1.68184,1.686849766245056,2.8454621338809996,-14.214256057758552,-0.1845240411764706,4.907067595465806
2709.31,0.598748,-3.19199,3.2476605930429367,10.547299327604,-13.951743368974064,-0.16247447058823533,4.910514352780353
2710.1,6.33944,-2.27756,6.736154620196897,45.37577906720001,-12.911278316036288,-0.15833101176470585,4.962294298534886
2710.9,2.84751,2.22707,3.61499017771833,13.068153985000002,-11.902632938007688,-0.38028283529411766,10.804955186202118
2711.7,1.33347,1.6334,2.108586683278636,4.4461378009,-11.680221667344068,-0.27295595294117647,11.79553751593571
2712.49,0.850581,1.20614,1.4758935385592689,2.1782617371610002,-11.609787796587588,-0.1897063647058823,12.109006874812767
2713.29,0.606416,0.930459,1.110627892562131,1.2334943157370002,-11.573170717042895,-0.10605342352941176,12.286039702750651
2714.08,0.421223,0.726504,0.8397838279849167,0.7052368777450001,-11.52100427194097,-0.012876364705882354,12.390960733691298
2714.88,0.21175,0.547602,0.5871166944517929,0.344706012904,-11.364550609557078,0.09867357647058825,12.422906542052825
2715.68,-0.130046,0.344514,0.36824157602313184,0.135601858312,-10.634634053752984,0.24476763529411766,12.321542372974942
2716.48,-0.984347,-0.0349852,0.9849685175821812,0.9701629806280395,-9.389251383202794,0.4729526352941177,11.738038352976709
2717.27,-9.15248,-3.9582,9.971721886936077,99.4352373904,-9.016594725365248,0.6361701647058824,9.084393852306885
2718.07,3.818,1.55158,4.121228517857267,16.984524496400002,-5.897186301972259,0.5205984588235294,8.320111434012647
2718.87,2.11213,1.03693,2.3529379426155717,5.536316961799999,-5.826811589646072,0.42568758235294113,8.062301002705825
2719.67,1.58652,0.905092,1.8265369525043833,3.336237238864,-5.764747870957205,0.34248434705882347,7.947462936686059
2720.46,1.26783,0.865146,1.5348845266716322,2.3558705102160005,-5.684380746675471,0.2641726411764706,7.911812787385352
2721.26,0.986165,0.847589,1.3003570740938815,1.6909285201460003,-5.573213350777199,0.19468422941176472,7.957710943918059
2722.06,0.692426,0.801759,1.0593730502315981,1.1222712595570001,-5.424744987300874,0.1653934176470588,8.109750061348837
2722.85,0.394397,0.687155,0.7922947605746234,0.6277309876339999,-5.233438602421074,0.20784553529411762,8.28006504639519
2723.65,0.129137,0.497138,0.5136365989812253,0.263822555813,-4.966533038660722,0.2777628999999999,8.317045723953836
2724.45,-0.0807764,0.262351,0.27450477955394514,0.07535287399796002,-4.4137054582346416,0.5607387823529412,2.5114700938347774
2725.25,-0.250926,0.0199151,0.2517150545438433,0.06336046868401,-3.220793063515482,0.5045216647058823,1.5333130686126153
2726.05,-0.42734,-0.208315,0.47540994396941255,0.226014614825,-2.688020009781646,0.46769813529411763,1.21794246443063
2726.84,-0.683205,-0.40084,0.7921122253980176,0.6274417776249999,-2.6110060198035288,0.4306447823529412,1.0266244057088443
2727.64,-1.13078,-0.454799,1.2188131681275027,1.4855055388010003,-2.7591917097201897,0.3898418411764706,0.8901708207688535
2728.44,-1.71082,0.0496582,1.7115405368343573,2.92937100922724,-3.170610470343401,0.34526029999999996,0.791403692043767
2729.24,-1.37629,1.0662,1.7409642742170213,3.0309566040999996,-3.8007098812076148,0.2995508411764706,0.7254831262935276
2730.04,-0.517705,1.15361,1.2644502754655875,1.598834499125,-4.290558797792974,0.25770130588235296,0.6885958167937025
2730.84,-0.117826,0.85239,0.8604950193789619,0.740451678376,-4.575029284059212,0.22530015294117647,0.673410957916533
2731.64,0.0277735,0.595889,0.5965358896355272,0.35585506762324987,-4.758963786911551,0.2063382058823529,0.6696868560333267
2732.43,0.0784425,0.41093,0.4183499620010142,0.17501669070625003,-4.9010099467172665,0.20181176470588233,0.6667978081686413
2733.23,0.0900192,0.275185,0.2895345240099011,0.08383024059364,-5.028539391834173,0.20952823529411763,0.6543868067775096
2734.03,0.0821504,0.171496,0.1901566886442862,0.036159566236160005,-5.1591139932227525,0.2253980588235294,0.6189737311812766
2734.83,0.0619737,0.0897028,0.10902904117495485,0.01188733181953,-5.316966592669727,0.23986211764705884,0.534795243448806
2735.63,0.0318063,0.0246982,0.040269613890997265,0.0016216418029299999,-5.622926859130155,0.21885422352941175,0.36903918508320366
2736.43,-0.00754075,-0.0242871,0.025430810780871695,0.0006467261369725,-8.155028585417071,0.13058387058823528,0.20328434136585072
2737.23,-0.0528984,-0.0536816,0.0753654755250705,0.005679954901120001,-8.632031459007779,0.027375576470588234,0.13189684312238015
2738.03,-0.0918852,-0.0600021,0.10974125014528494,0.01204314198345,-8.84628854619882,-0.06976089411764708,0.12623399100410307
2738.83,-0.104851,-0.0570344,0.11935935231208321,0.014246654984360002,-8.926586385444796,-0.16091001176470587,0.15974136403920602
2739.63,-0.0952774,-0.077135,0.12258707589203684,0.015027591175759998,-8.744220747072314,-0.24100271764705883,0.2116101694591325
2740.43,-0.0907998,-0.131053,0.15943491615402192,0.025419492489039998,-8.459891407116723,-0.3046761294117647,0.2641987880488007
2741.23,-0.104057,-0.20891,0.2333907610617867,0.054471247349,-8.316103980542337,-0.35230730588235293,0.30950468029608547
2742.03,-0.130294,-0.307476,0.33394313439865775,0.111518017012,-8.254795925196424,-0.38688876470588235,0.3461260161377602
2742.83,-0.156283,-0.434396,0.4616538323300263,0.21312426090500006,-8.199334303316629,-0.41108777647058825,0.3743060256004701
2743.63,-0.155335,-0.600931,0.6206827120083176,0.3852470289860001,-8.10693532515661,-0.42703835882352936,0.3939311637327071
2744.43,-0.0767727,-0.79893,0.802610236892908,0.6441831923652899,-7.949781880425441,-0.4381023823529412,0.4052068265279941
2745.23,0.126648,-0.953646,0.9620189235248962,0.92548040922,-7.721950228522084,-0.4510336117647059,0.4121270093601441
2746.03,0.391227,-0.950646,1.0280011589706501,1.056786382845,-7.4635684041974475,-0.47166276470588236,0.42246119034435825
2746.83,0.571107,-0.807263,0.9888562871408565,0.9778367566180001,-7.238265892533441,-0.49845617647058826,0.4402854077915488
2747.63,0.631678,-0.638234,0.8979753529134304,0.80635973444,-7.073745987158747,-0.5264696470588235,0.46494974164778174
2748.43,0.621502,-0.498182,0.796523722890913,0.634450041128,-6.9588873807249625,-0.5510490588235294,0.4940137480380759
2749.23,0.575462,-0.386685,0.6933121971154121,0.4806818026690001,-6.874840650990526,-0.567174411764706,0.5234685620258994
2750.03,0.496976,-0.295447,0.5781644008281728,0.334274074385,-6.819543096663529,-0.568980294117647,0.5467131903663112
2750.83,0.372711,-0.24177,0.44425918383416674,0.19736622242099996,-6.858631700410279,-0.5515131764705883,0.5551092216394289
2751.64,0.226671,-0.279833,0.3601197719231756,0.12968625013000004,-7.17315927569732,-0.5134568235294117,0.5410769906054707
2752.44,0.153896,-0.40773,0.43580698906281895,0.189927731716,-7.493068375332927,-0.45983864117647055,0.503536280762977
2753.24,0.185343,-0.532623,0.5639497209663286,0.31803928777799984,-7.519106080436777,-0.4023253176470588,0.45285111170599174
2754.04,0.275539,-0.607282,0.6668681789116946,0.4447131680449999,-7.428034351475235,-0.35065763529411764,0.4029863563622129
2754.84,0.394628,-0.62676,0.7406479298452133,0.5485593559840001,-7.29205854830768,-0.30699940000000003,0.3606199778154482
2755.64,0.523434,-0.581607,0.7824639639018528,0.612249854805,-7.121178216455139,-0.2697445176470588,0.3266857437670364
2756.45,0.626074,-0.465096,0.779924959654453,0.6082829426920001,-6.922112113794922,-0.23701810588235295,0.30088617822744823
2757.25,0.659977,-0.30399,0.726622020468001,0.527979560629,-6.714824890304045,-0.20754169411764706,0.2837164498534225
2758.05,0.618498,-0.151972,0.636895018655351,0.40563526478799994,-6.524123571327456,-0.18024634117647056,0.2761698806830696
2758.85,0.534334,-0.0421369,0.5359928562001642,0.28728834189760993,-6.361881176986293,-0.15456057647058824,0.27653114067036366
2759.65,0.440914,0.0270805,0.44174484589664426,0.19513850887624998,-6.221843356159068,-0.13299825294117645,0.27810356317143714
2760.46,0.35367,0.0710876,0.3607435595735009,0.13013591577376,-6.084828584278807,-0.11608713529411764,0.27361419744073134
2761.26,0.274453,0.103956,0.2934813437767382,0.08613129914499998,-5.921108955452318,-0.10017937058823528,0.26009195346302544
2762.06,0.198248,0.135151,0.2399334539096205,0.05756806230499999,-5.684828710990207,-0.08394048823529411,0.23818706755131955
2762.86,0.11534,0.169664,0.20515649757197554,0.042089188496000005,-5.309438590473897,-0.06930678235294116,0.21044942277484896
2763.67,0.00979525,0.205652,0.2058851428019091,0.0423886920265625,-4.7599832307431384,-0.05971478235294118,0.18108569401814306
2764.47,-0.140282,0.222251,0.2628203693114367,0.06907454652499999,-4.149352765812732,-0.05728084117647059,0.15466920094536427
2765.27,-0.333517,0.156825,0.3685480564512585,0.13582766991400003,-3.5811303719713385,-0.060901311764705875,0.13367730316978838
2766.07,-0.463642,-0.0411705,0.46546634060289477,0.21665891423425004,-3.0530269109859667,-0.06748131764705881,0.11819448901629426
2766.88,-0.42618,-0.245134,0.4916503537637291,0.241720070356,-2.619616431524968,-0.07482975882352941,0.10902080093757367
2767.68,-0.318382,-0.33685,0.4635029885815193,0.214835020424,-2.3280165137086652,-0.08681197058823531,0.11587846030829367
2768.48,-0.230622,-0.350699,0.4197336006147232,0.17617629548499997,-2.1525003671311187,-0.1258071470588235,0.17587873577347013
2769.29,-0.173007,-0.332834,0.3751131743954083,0.140709893605,-2.0501579074070624,-0.2206095588235294,0.3339814777544113
2770.09,-0.133702,-0.302032,0.3303022158993185,0.10909955382800002,-1.9875420659806222,-0.34771332352941176,0.5660295824358819
2770.89,-0.0996674,-0.262613,0.2808899755985606,0.07889917839175997,-1.9335255477691777,-0.46632049999999997,0.8392725175519664
2771.7,-0.0564111,-0.21352,0.2208461061536064,0.048773002603209985,-1.8290905329562746,-0.5312125,1.102642364295731
2772.5,0.0191161,-0.153997,0.15517893313272263,0.02408050128821,-1.4472951460804087,-0.523269794117647,1.2543387526008487
2773.31,0.172083,-0.097843,0.19795406421187722,0.039185811538000014,-0.5169963048759859,-0.48653064705882354,1.296930340229069
2774.11,0.478676,-0.13261,0.49670526982910096,0.246716125076,-0.2702571371551368,-0.45085552941176466,1.2945290232707751
2774.91,0.890897,-0.558962,1.0517299948432581,1.1061359820529997,-0.5603339461662308,-0.4268930117647059,1.2822648927707871
2775.72,0.751859,-1.47649,1.656899114605654,2.745314675981,-1.0997995428906464,-0.41814083529411766,1.274538039564258
2776.52,-0.149759,-1.9911,1.9967240590730109,3.9869069680810005,-1.6458691761505082,-0.4261600705882353,1.2799732382887874
2777.33,-1.18701,-1.81067,2.165067802402502,4.687518588999999,-2.151073005636946,-0.4533830117647059,1.3093296374306698
2778.13,-1.94174,-0.880913,2.1322199560948207,4.546361941168999,-2.715689318604719,-0.5048269529411765,1.383297202909037
2778.94,-1.62157,0.291851,1.6476244326608536,2.7146662711009997,-3.3196667160429776,-0.590394011764706,1.5502921518608481
2779.74,-0.774833,0.583395,0.9699051004680819,0.940715903914,-3.7869663178119852,-0.7303971294117647,1.9481327268032478
2780.54,-0.265196,0.361343,0.44821611089406416,0.20089768206500003,-4.079260286259311,-0.9738469529411764,3.120342237565718
2781.35,-0.0370506,0.0705128,0.07965426494670579,0.006344801924200002,-4.228593174057657,-1.4960987176470588,9.55561233426713
2782.15,0.0636501,-0.201912,0.21170685150464547,0.04481979097401,-1.2654200596873744,0.3734284588235294,90.61897279179338
2782.96,0.114001,-0.469161,0.4828128746439971,0.23310827192200004,-1.3324269829690225,0.9618213999999998,95.2536952403651
2783.76,0.152334,-0.764822,0.7798450738704451,0.60815833924,-1.3741934348009803,1.3290402235294114,96.55120573499562
2784.57,0.207882,-1.13716,1.1560051001288878,1.3363477915239999,-1.3899848036189733,1.5801761058823527,97.01642269164857
2785.38,0.323928,-1.66816,1.6993196093684084,2.887687134784,-1.3790004225678567,1.7134892235294115,97.1705313555857
2786.18,0.604947,-2.53405,2.6052581974362927,6.7873702753090015,-1.3364550462712919,1.734646870588235,97.2729080961598
2786.98,1.42088,-4.23649,4.4684166652741775,19.9667474945,-1.2471951480225623,1.706906576470588,97.39244411297074
2787.79,5.33387,-9.01089,10.471213290206633,109.64630776900002,-1.0363273531674024,1.6664889882352938,97.50608104106315
2788.6,20.1074,31.223,37.13735671476902,1379.1832637599996,0.9986554024500065,1.6197242352941175,97.60188168931137
2789.4,-2.97316,8.52619,9.029706324222289,81.5355963017,1.906320657016407,1.5720590588235295,97.67123749796285
2790.21,-2.82282,4.25162,5.1033895968072045,26.0445853768,2.1569087665653783,1.5563132941176472,97.6946354941746
2791.01,-2.55955,2.45864,3.549113530460811,12.596206852100002,2.376300624433549,1.5945753529411761,97.66903210132904
2791.82,-2.2906,1.38541,2.6769776293611423,7.166209228100001,2.5976335956813768,1.6699278235294117,97.59328278334691
2792.63,-2.00763,0.651531,2.110703878060823,4.455070860860999,2.827788239198864,1.7790789411764707,97.42548922441645
2793.43,-1.72056,0.11181,1.7241891397697646,2.972828189700001,3.0766992431980875,1.938436588235294,97.02877500850775
2794.24,-1.42359,-0.325756,1.4603853805198133,2.1327254596359997,3.3665468047846097,2.1968252941176467,95.85751870764584
2795.05,-1.0536,-0.724488,1.2786539102290346,1.6349558221440001,3.7439689352723513,2.735416058823529,89.41184518062055
2795.85,-0.446407,-1.01222,1.1062859205689097,1.223868538049,4.29702974237102,0.9075097058823527,8.288610980494997
2796.66,0.296551,-0.736839,0.7942759013856584,0.6308742075220002,5.095017488921195,0.41618688235294116,3.4991213042070557
2797.47,0.399776,-0.114367,0.4158132523922247,0.17290066086499997,6.004549690396891,0.17986876470588237,1.9762024126861142
2798.27,0.167098,0.143832,0.22047536331300144,0.04860938582799998,6.993895526625972,0.05621635294117648,1.248474087203173
2799.08,-0.00863132,0.187409,0.18760765700243262,0.03519663296594241,7.90000517046417,0.007501058823529423,0.8469920630641142
2799.89,-0.112219,0.17503,0.20791489812180367,0.043228604861,8.424104222793861,0.003250235294117658,0.6088963626716436
2800.69,-0.176118,0.156118,0.23535160897686677,0.05539037984799999,8.699505411673144,0.00380929411764706,0.4485290794699966
2801.5,-0.220881,0.145153,0.2643062798535063,0.06985780956999998,8.843389465729697,0.012599647058823535,0.33042655664676135
2802.31,-0.257299,0.148592,0.2971234724235028,0.08828235786500002,8.901061568077646,0.038723470588235304,0.2397092487659378
2803.12,-0.289999,0.173702,0.3380411288660006,0.114271804805,8.885112861068784,0.0795490588235294,0.17374534688198545
2803.92,-0.3164,0.234212,0.3936549516315018,0.15496422094400003,8.787552439784989,0.10351517647058824,0.1449922162306913
2804.73,-0.312567,0.356549,0.4741574832162833,0.22482531889,8.573742717429955,0.09188423529411764,0.14805068314275016
2805.54,-0.174606,0.55725,0.5839647401478962,0.34101481773599995,8.157627149580483,0.07064147058823529,0.1686699994743972
2806.35,0.26813,0.579267,0.6383133667635356,0.40744395418899987,7.420470048485283,0.06726523529411765,0.21139330853434177
2807.16,0.481526,0.121314,0.49657262839588734,0.24658437527200003,6.529985775073923,0.10497847058823531,0.27247148200334176
2807.96,0.306421,-0.17632,0.35352874231241793,0.124982571641,5.761037335782669,0.14443035294117648,0.3096849302784853
2808.77,0.118941,-0.280383,0.30456787120443285,0.09276158816999999,5.1135894770179995,0.16417023529411764,0.32443733368083827
2809.58,-0.0352209,-0.318185,0.3201284211403449,0.10248220602181002,4.602144641943428,0.17065905882352939,0.3285132456307206
2810.39,-0.183185,-0.329415,0.3769230510992927,0.14207098645000002,4.204880751896187,0.16877411764705882,0.32667061388013235
2811.2,-0.357061,-0.312093,0.4742305329373047,0.22489459837000006,3.8598904322695486,0.16094094117647056,0.320402731948897
2812.0,-0.593229,-0.217295,0.6317735064609784,0.39913776346599994,3.492707088363837,0.14748423529411764,0.31047291386766174
2812.81,-0.862896,0.130013,0.8726355980505266,0.7614928869850002,2.9920469928555375,0.11948370000000001,0.2956968287769447
2813.62,-0.644553,0.816155,1.0399795929892086,1.081557553834,2.2392518612200702,0.08408542352941177,0.27717166159375
2814.43,0.0664888,0.8268,0.829469107637795,0.68801900052544,1.4905519773472171,0.07146713529411765,0.267928741505433
2815.24,0.299243,0.480731,0.5662584810932194,0.3206486674099999,1.014014846490579,0.07346578235294118,0.2659781546283153
2816.05,0.300903,0.258902,0.39695448229362523,0.15757286101300003,0.7105105603635841,0.07928078235294117,0.2664285506976094
2816.86,0.250759,0.141658,0.2880053212095221,0.082947065045,0.5142235567882016,0.08532566470588235,0.26717678314367943
2817.67,0.195447,0.101048,0.22002324448339544,0.048410228113000005,0.47716260705001423,0.09027513529411764,0.2668363401708559
2818.48,0.199222,0.127785,0.23668208953995654,0.056018411509000006,0.5703200077355731,0.09270878235294117,0.26325160384709123
2819.29,0.288481,0.0812409,0.299702137452855,0.08982137119380999,0.27450670125580995,0.0883797823529412,0.25146681148909117
2820.1,0.303331,-0.0225037,0.3041646134491815,0.09251611207469,-0.07405293035112534,0.06275413529411766,0.22094401200909114
2820.9,0.284199,-0.0931969,0.29908984230597,0.08945473377061001,-0.3168781783611717,-0.003855276470588226,0.17497300106714997
2821.71,0.267509,-0.142343,0.3030224327174475,0.09182259473,-0.48900088362009136,-0.07162757058823528,0.15696599400482997
2822.52,0.259742,-0.181528,0.3168884998670668,0.100418321348,-0.6099726262140478,-0.11969121764705881,0.16821675564547706
2823.33,0.262289,-0.215422,0.3394144334070076,0.11520215760500001,-0.6876036884602772,-0.15562009999999998,0.20282676181277118
2824.14,0.275906,-0.245274,0.369165892129812,0.13628345591199997,-0.7266913807339117,-0.1856281588235294,0.27071940951253587
2824.95,0.301105,-0.270721,0.4049124360475978,0.16395408086599997,-0.7323130402555657,-0.21195333529411764,0.4162642426823594
2825.76,0.337906,-0.290888,0.4458657795570321,0.19879629337999996,-0.7107621737321097,-0.2159071294117647,0.8417892338624331
2826.57,0.386264,-0.305623,0.49254979019891987,0.24260529582499998,-0.6693693991309041,-0.0023824764705882157,2.426301581556915
2827.39,0.447286,-0.316205,0.5477685348949864,0.300050367821,-0.615369459306332,0.2202412705882353,3.3217497794113453
2828.2,0.525415,-0.325329,0.6179804855058126,0.38189988046599993,-0.5544066903828123,0.3494199117647059,3.6992210085836623
2829.01,0.63149,-0.336351,0.7154799894483422,0.5119116153009999,-0.4894101822195963,0.4557224411764706,3.9744374786348384
2829.82,0.788744,-0.351889,0.8636798977960527,0.745942965857,-0.4196379947268815,0.5741123235294118,4.347522186932015
2830.63,1.04945,-0.368479,1.1122598958611247,1.237122075941,-0.3376689487720699,0.7567589117647059,6.949525282708192
2831.44,1.55004,-0.34648,1.588292287962137,2.522672392,-0.2199145643925894,0.6371779705882352,7.277115193426605
2832.25,2.69931,0.0605705,2.6999894928629358,7.2899432615702535,0.022435487926907385,0.6123570882352941,7.301084314974781
2833.06,3.64058,3.71116,5.198704769651765,27.026531282000008,0.7949983167896776,0.6096968529411765,7.297589303697427
2833.87,-1.07784,3.7621,3.91345569485589,15.315135475599998,1.849821844716881,0.6160576764705883,7.286447678909898
2834.68,-1.44379,2.10284,2.550777455933779,6.506465629700001,2.1724658298182904,0.6265965,7.270695828009898
2835.49,-1.41384,1.6648,2.184148022822629,4.7705025856,2.2748578174323884,0.6387483235294118,7.250131282398545
2836.31,-1.75782,1.8311,2.5382786219010707,6.442858362399998,2.335778928184732,0.6506768529411765,7.22272286579331
2837.12,-5.99997,2.88957,6.659523615529868,44.34925478580001,2.6927752042415025,0.6605092647058823,7.18342961160578
2837.93,0.717875,-2.27815,2.3885794812241437,5.705311938124999,5.017652728768963,0.6653625588235295,7.1191865222048385
2838.74,0.302703,-0.692676,0.7559293268454399,0.5714291471849999,5.124384022123364,0.6584435,6.987776300723486
2839.55,0.162511,-0.336112,0.37333778494146563,0.13938110166500003,5.162751717449284,0.6104792941176471,6.5947627451561175
2840.37,0.119146,-0.197489,0.23064621054116627,0.053197674437,5.255234709254605,0.3259363529411765,5.080901276576177
2841.18,0.116136,-0.137045,0.17963547122158252,0.032268902521,5.415388945367375,0.034666352941176454,4.314706928501177
2841.99,0.134913,-0.118748,0.17972925491694444,0.032302605073,5.56142787132377,-0.12045376470588236,4.090519920219059
2842.8,0.167716,-0.133566,0.21440273555157827,0.045968533012000004,5.610654372109441,-0.2075576470588235,3.9486743285694117
2843.61,0.209355,-0.184738,0.27920896237227055,0.07795764466899999,5.560171041245063,-0.2804552941176471,3.6855868245752945
2844.43,0.251414,-0.285973,0.3807749415665374,0.14498955612499997,5.433566245070843,-0.4028634705882353,1.179026640737706
2845.24,0.270751,-0.464104,0.5373068274431287,0.28869862681700015,5.240501475540184,-0.21328635294117645,0.9402144464683528
2846.05,0.197378,-0.754821,0.7802004979010203,0.608712816925,4.968152007894897,-0.11066364705882353,1.004548318129294
2846.86,-0.151171,-1.12607,1.1361717810881415,1.2908863161409998,4.578940301331773,-0.0230264705882353,1.1013822238577646
2847.68,-0.935385,-1.18949,1.5132189393227273,2.289831558325,4.04601146000499,0.06269935294117648,1.2164514014981764
2848.49,-1.55239,-0.534202,1.6417327702473383,2.695286488904,3.473015879085925,0.15127905882352943,1.3522854407261176
2849.3,-1.52488,0.184034,1.5359451577305747,2.359127527556,3.021486013167452,0.2443236470588235,1.512910970911294
2850.12,-1.27283,0.59184,1.4036989686182717,1.9703707944999997,2.706351743912035,0.3406175294117647,1.6972208698059412
2850.93,-1.04108,0.808631,1.318230503577049,1.737731660561,2.481206897148355,0.43713623529411766,1.8927727845489413
2851.74,-0.867825,0.944661,1.282772246170769,1.6455046355459997,2.3138272545822764,0.5336834705882353,2.0758572713298236
2852.56,-0.747389,1.05191,1.29038946268985,1.6651049654209997,2.18853895223291,0.6359025294117646,2.214068697281765
2853.37,-0.674157,1.15372,1.3362475440759471,1.7855574990490004,2.0996165300195515,0.7432190588235295,2.263935898980059
2854.18,-0.649732,1.25985,1.4175237896853794,2.0093736943239997,2.0469420545028885,0.8471829411764706,2.215852270183059
2855.0,-0.683964,1.36881,1.5301789337838894,2.3414475693960006,2.0341861604552567,0.9368494117647059,2.089743294857824
2855.81,-0.789011,1.46301,1.6622083558390024,2.7629366182209996,2.065392608196556,0.9789975882352941,1.9347123211981765
2856.63,-0.958611,1.50343,1.783041450505568,3.179236814221,2.1384164161475834,0.9740879411764707,1.7975703214092351
2857.44,-1.13233,1.45608,1.8445433568501446,3.4023401953,2.2317638930718164,0.9420293647058824,1.6823055774122988
2858.25,-1.19185,1.35533,1.8048340176869448,3.257425831399999,2.292101616621752,0.8945910311764705,1.5802230896265774
2859.07,-1.00806,1.27362,1.624282262416234,2.6382928679999997,2.2403278710670405,0.8364517429411764,1.4835410727719398
2859.88,-0.559014,1.06956,1.2068368762165003,1.4564552457960003,2.0524055298668515,0.7687553899999999,1.3863115663627634
2860.7,-0.249356,0.641316,0.6880876590900319,0.47346462659199995,1.941627115260734,0.6907430370588235,1.28357503407711
2861.51,-0.184014,0.33484,0.3820719536893542,0.14597897779600003,2.0733001253274694,0.6005140370588236,1.1707980714901098
2862.33,-0.162851,0.182317,0.24445845595928972,0.059759936689999994,2.299858438672279,0.4962042723529411,1.0436531869244627
2863.14,-0.132662,0.10057,0.16647381519025747,0.027713531144,2.492932752656993,0.3787630370588235,0.8981147283876162
2863.96,-0.0931438,0.0468442,0.10425999497448674,0.010870146552079999,2.675609031186355,0.25431739,0.7332217297190421
2864.77,-0.0482143,0.00217933,0.048263528712050266,0.0023293682037389004,3.096422494434181,0.1308874488235294,0.5581226707090422
2865.58,-0.000236452,-0.0437069,0.04370753959168033,0.0019103490171583038,4.706979086449124,0.011926566470588242,0.3939331386710422
2866.4,0.049159,-0.098928,0.11046880313011453,0.012203356465000002,5.173567108746649,-0.10493837470588235,0.26978346419439514
2867.21,0.0963517,-0.17249,0.1975764413914017,0.039036450192889996,5.221805528515478,-0.21391531588235294,0.22083502612598338
2868.03,0.130636,-0.274043,0.30358743443199354,0.09216533034499998,5.157222563724723,-0.3026265511764706,0.23739412797536513
2868.85,0.128062,-0.404456,0.42424583884818484,0.17998453178,5.019029944693543,-0.3784314335294118,0.282381954374154
2869.66,0.0645769,-0.533491,0.5373851720085046,0.28878282309461,4.832848834581419,-0.45045831588235297,0.3429640352521075
2870.48,-0.0365118,-0.612146,0.6132339169152665,0.37605583685524,4.6528139866294795,-0.5224647864705882,0.41794642542010746
2871.29,-0.114883,-0.642229,0.6524233227973997,0.42565619213,4.535379480253472,-0.5920885629411765,0.5074788561935146
2872.11,-0.145973,-0.667005,0.6827911736058104,0.466203786754,4.4969373433392805,-0.6480769352941176,0.6047712569915299
2872.92,-0.138779,-0.713084,0.7264629391077015,0.5277484018970001,4.520173711429397,-0.6773605882352942,0.6943973226929323
2873.74,-0.105677,-0.783048,0.7901466943757975,0.624331798633,4.578243497606563,-0.6789859411764706,0.7660247866056382
2874.56,-0.0605843,-0.866775,0.8688897271987337,0.7549693580314899,4.642606248965409,-0.6600311764705882,0.8201420644358213
2875.37,-0.0309121,-0.953843,0.9543437675048809,0.9107720265754102,4.679992365070587,-0.6257801176470588,0.86065477737488
2876.19,-0.0599961,-1.04214,1.0438655620410178,1.08965531161521,4.6548823598867894,-0.5781129411764706,0.8905376363640565
2877.01,-0.20018,-1.12354,1.1412336149973852,1.302414164,4.5360701425388585,-0.5182470588235294,0.9128484732447264
2877.82,-0.49061,-1.13676,1.2381120586198973,1.5329214697,4.304952961773616,-0.44846847058823525,0.9335867493530065
2878.64,-0.868629,-0.949623,1.2869732638131997,1.6563001817699996,3.9715063697073076,-0.3687275294117647,0.9628085237597712
2879.46,-1.11009,-0.541529,1.2351329750035016,1.5255534659410006,3.5954524331132176,-0.2715171764705882,1.0204570245999478
2880.27,-1.10175,-0.126559,1.108995150116086,1.229870242981,3.255962250944724,-0.13159870588235292,1.1779384443909477
2881.09,-0.967785,0.149741,0.9793008594431029,0.9590301733059999,2.988084442645819,0.08391647058823526,1.699499323630183
